"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"서울특별시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","126616","16570","14450","2120","7431","7431","5.5",
"서울특별시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","128767","13872","13208","664","6977","6805","5.1",
"서울특별시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","312319","25300","18118","7182","15359","14802","4.7",
"서울특별시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","315710","21637","17246","4391","14397","14071","4.4",
"서울특별시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","137522","5647","5063","584","2495","2405","1.8",
"서울특별시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","138926","4554","4056","498","2792","2792","2",
"서울특별시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","78173","4506","4274","232","994","994","1.3",
"서울특별시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","80676","4403","4199","204","1013","1019","1.2",
"서울특별시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","321085","21545","18768","2777","10177","10019","3.1",
"서울특별시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","322355","18504","15536","2968","10589","10536","3.2",
"서울특별시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","191514","25857","24286","1571","6256","6186","3.2",
"서울특별시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","193366","23332","22364","968","3671","3978","1.9",
"서울특별시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","130543","15026","14402","624","2051","2051","1.5",
"서울특별시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","129861","5833","5284","549","1983","1983","1.5",
"서울특별시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","263637","30639","27632","3007","8490","8417","3.1",
"서울특별시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","271958","22787","21020","1767","8731","8333","3.1",
"서울특별시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","28678","3522","3152","370","1119","1119","3.8",
"서울특별시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","29017","1000","854","146","639","639","2.2",
"서울특별시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","84545","5502","5098","404","2108","2108","2.4",
"서울특별시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","84521","5810","5376","434","2452","2468","2.8",
"부산광역시","5규모(300인이상)","전산업","2023. 1/2","98874","7003","6757","246","1053","1147","1.1",
"부산광역시","5규모(300인이상)","전산업","2023. 2/2","99628","4876","4680","196","1197","1306","1.2",
"부산광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","17779","447","361","86","100","100",".6",
"부산광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","17594","493","443","50","181","181","1",
"부산광역시","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","17779","447","361","86","100","100",".6",
"부산광역시","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","17594","493","443","50","181","181","1",
"부산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","81096","6555","6397","158","953","1047","1.2",
"부산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","82034","4383","4237","146","1016","1125","1.2",
"부산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","2714","1","1","0","0","0","0",
"부산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","2496","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","1197","159","159","0","12","12","1",
"부산광역시","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","699","34","34","0","3","3",".4",
"부산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","3565","123","114","9","51","51","1.4",
"부산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","3368","60","45","15","23","23",".7",
"부산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","60495","5908","5762","146","714","737","1.2",
"부산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","63601","3811","3680","131","860","918","1.3",
"부산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","15839","366","362","4","177","248","1.1",
"부산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","14366","478","478","0","129","181",".9",
"부산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","2120","18","12","6","6","6",".3",
"부산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","1868","10","10","0","3","3",".2",
"부산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","9026","181","180","1","171","171","1.9",
"부산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","7919","176","176","0","25","25",".3",
"부산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","1444","105","102","3","45","45","3",
"부산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","1500","51","35","16","21","21","1.4",
"부산광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","4100","184","180","4","6","77",".1",
"부산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","3952","302","302","0","104","155","2.6",
"부산광역시","5규모(300인이상)","L.부동산업(68)","2023. 1/2","582","7","5","2","51","51","8.1",
"부산광역시","5규모(300인이상)","L.부동산업(68)","2023. 2/2","737","76","69","7","37","37","4.8",
"부산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","1749","53","53","0","37","37","2.1",
"부산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","1715","63","56","7","20","34","1.2",
"부산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","17583","1761","1749","12","291","312","1.6",
"부산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","18957","1604","1584","20","337","337","1.7",
"부산광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","10610","1361","1321","40","60","60",".6",
"부산광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","10382","704","676","28","56","67",".5",
"부산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","29089","2671","2589","82","209","211",".7",
"부산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","30951","1332","1278","54","337","348","1.1",
"부산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","883","55","45","10","65","65","6.9",
"부산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","858","33","17","16","73","94","7.8",
"부산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","0","0","0","0","0","0","0",
"부산광역시","중소규모(5~299인)","전산업","2023. 1/2","679204","48419","42472","5947","17129","17022","2.5",
"부산광역시","중소규모(5~299인)","전산업","2023. 2/2","687189","38272","32963","5309","15060","14546","2.1",
"부산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","129352","6388","4469","1919","4498","4515","3.4",
"부산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","129011","6284","4943","1341","3398","3181","2.6",
"부산광역시","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","18","0","0","0","0","0","0",
"부산광역시","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","16","0","0","0","0","0","0",
"부산광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","129333","6388","4469","1919","4498","4515","3.4",
"부산광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","128996","6284","4943","1341","3398","3181","2.6",
"부산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","549853","42031","38003","4028","12631","12508","2.2",
"부산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","558177","31988","28020","3968","11662","11365","2",
"부산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1305","28","25","3","10","10",".8",
"부산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","1458","21","16","5","38","38","2.5",
"부산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","5605","295","239","56","80","73","1.4",
"부산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","5676","237","237","0","46","27",".8",
"부산광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","69625","6421","6047","374","1136","1114","1.6",
"부산광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","64997","4663","4331","332","842","885","1.3",
"부산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","111959","7573","6708","865","2627","2572","2.3",
"부산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","113698","6272","5402","870","2417","2252","2.1",
"부산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","272599","22346","21282","1064","4879","4764","1.8",
"부산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","280476","16885","15428","1457","4677","4686","1.6",
"부산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","95669","5692","3967","1725","3988","4058","4",
"부산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","99007","4167","2859","1308","3726","3542","3.6",
"부산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","79713","3482","2969","513","1555","1486","1.9",
"부산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","80180","3003","2639","364","1351","1187","1.7",
"부산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","52254","4214","2687","1527","2880","2953","5.2",
"부산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","53715","2967","1733","1234","2455","2455","4.4",
"부산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","32246","4091","3738","353","1073","1086","3.2",
"부산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","33518","3269","2763","506","1065","1065","3.1",
"부산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","13858","793","667","126","1000","981","6.7",
"부산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","14479","675","652","23","574","434","3.8",
"부산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","28252","657","588","69","98","114",".3",
"부산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","29355","505","458","47","660","616","2.2",
"부산광역시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","15285","758","753","5","93","79",".6",
"부산광역시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","15809","700","670","30","60","74",".4",
"부산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","36560","1681","1574","107","584","572","1.6",
"부산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","37381","1898","1538","360","690","677","1.8",
"부산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","52126","4052","3882","170","1412","1407","2.6",
"부산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","48979","3206","2870","336","543","547","1.1",
"부산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","25494","3710","3557","153","408","396","1.6",
"부산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","25767","1118","1019","99","336","355","1.3",
"부산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","115780","10649","10161","488","1814","1750","1.5",
"부산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","124464","8652","8134","518","2588","2583","2",
"부산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","7778","527","508","19","148","148","1.9",
"부산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","8197","497","432","65","109","112","1.3",
"부산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","13972","675","607","68","340","340","2.4",
"부산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","14202","577","527","50","305","311","2.1",
"대구광역시","5규모(300인이상)","전산업","2023. 1/2","59251","5732","5475","257","1179","1474","2",
"대구광역시","5규모(300인이상)","전산업","2023. 2/2","61702","4463","4318","145","1082","1531","1.7",
"대구광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","13022","950","905","45","268","268","2",
"대구광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","13543","666","631","35","298","363","2.2",
"대구광역시","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","13022","950","905","45","268","268","2",
"대구광역시","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","13543","666","631","35","298","363","2.2",
"대구광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","46229","4783","4569","214","911","1206","1.9",
"대구광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","48159","3797","3688","109","785","1168","1.6",
"대구광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1054","2","2","0","0","0","0",
"대구광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","1010","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","998","167","167","0","0","0","0",
"대구광역시","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","1022","491","491","0","0","0","0",
"대구광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","353","4","4","0","0","0","0",
"대구광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","351","2","2","0","0","0","0",
"대구광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","41656","4358","4145","213","905","1119","2.1",
"대구광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","43728","2921","2813","108","776","1076","1.7",
"대구광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","3223","254","254","0","6","88",".2",
"대구광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","3058","383","382","1","8","92",".3",
"대구광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","353","4","4","0","0","0","0",
"대구광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","351","2","2","0","0","0","0",
"대구광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","805","10","10","0","6","6",".7",
"대구광역시","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","725","14","13","1","8","8","1.1",
"대구광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","1364","242","242","0","0","82","0",
"대구광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","1322","369","369","0","0","84","0",
"대구광역시","5규모(300인이상)","L.부동산업(68)","2023. 1/2","883","23","23","0","0","0","0",
"대구광역시","5규모(300인이상)","L.부동산업(68)","2023. 2/2","1421","3","3","0","90","90","6",
"대구광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","437","25","25","0","0","0","0",
"대구광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","783","37","37","0","4","4",".5",
"대구광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","13614","2274","2186","88","307","307","2.2",
"대구광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","14847","1681","1661","20","92","234",".6",
"대구광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","6227","699","625","74","190","258","3",
"대구광역시","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","6055","463","428","35","28","123",".5",
"대구광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","20176","1338","1286","52","399","545","1.9",
"대구광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","20310","736","683","53","562","625","2.7",
"대구광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","319","0","0","0","9","9","2.7",
"대구광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","312","0","0","0","0","0","0",
"대구광역시","중소규모(5~299인)","전산업","2023. 1/2","424338","34611","31380","3231","8730","9099","2",
"대구광역시","중소규모(5~299인)","전산업","2023. 2/2","435707","29138","26381","2757","8452","9807","1.9",
"대구광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","101004","4661","3644","1017","2307","2317","2.2",
"대구광역시","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","101637","4956","4169","787","2606","2651","2.5",
"대구광역시","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","21","0","0","0","0","0","0",
"대구광역시","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","45","0","0","0","0","0","0",
"대구광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","100983","4661","3644","1017","2307","2317","2.2",
"대구광역시","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","101592","4956","4169","787","2606","2651","2.5",
"대구광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","323333","29950","27736","2214","6422","6782","1.9",
"대구광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","334070","24181","22213","1968","5846","7157","1.7",
"대구광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1509","13","12","1","1","2",".1",
"대구광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","1550","3","3","0","4","4",".3",
"대구광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","3020","102","99","3","25","64",".8",
"대구광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","3091","96","75","21","39","39","1.2",
"대구광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","38383","5817","5618","199","748","716","1.9",
"대구광역시","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","39542","4934","4703","231","770","801","1.9",
"대구광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","61538","4257","3897","360","1369","1447","2.2",
"대구광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","63155","5155","4913","242","1274","1443","2",
"대구광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","178302","17559","16786","773","2955","3218","1.6",
"대구광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","184501","11914","11121","793","2483","3457","1.3",
"대구광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","45110","2317","1435","882","1350","1400","2.9",
"대구광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","46872","2178","1476","702","1319","1455","2.7",
"대구광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","47086","1733","1557","176","596","611","1.2",
"대구광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","47636","2941","2762","179","798","918","1.6",
"대구광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","16629","1357","544","813","1041","1121","5.9",
"대구광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","16874","1221","602","619","1000","1045","5.6",
"대구광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","14452","2524","2340","184","774","836","5.1",
"대구광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","15519","2214","2151","63","476","526","3",
"대구광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","10486","614","546","68","221","229","2.1",
"대구광역시","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","10822","681","631","50","244","331","2.2",
"대구광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","16487","333","333","0","87","48",".5",
"대구광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","17627","272","241","31","71","75",".4",
"대구광역시","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","11485","462","427","35","56","146",".5",
"대구광역시","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","11575","812","797","15","47","67",".4",
"대구광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","20677","1037","960","77","345","354","1.6",
"대구광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","21656","1436","1250","186","500","564","2.3",
"대구광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","21986","2521","2467","54","548","500","2.4",
"대구광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","21703","1577","1451","126","337","379","1.5",
"대구광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","22138","3448","3408","40","237","241","1.1",
"대구광역시","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","22018","997","924","73","257","386","1.2",
"대구광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","84134","9049","8528","521","1509","1656","1.8",
"대구광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","88713","6195","5874","321","1021","1670","1.1",
"대구광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","4181","373","360","13","113","114","2.6",
"대구광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","4828","384","360","24","102","174","2.1",
"대구광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","10681","567","538","29","122","143","1.1",
"대구광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","10916","417","390","27","180","178","1.6",
"인천광역시","5규모(300인이상)","전산업","2023. 1/2","116130","8936","8536","400","2109","2549","1.8",
"인천광역시","5규모(300인이상)","전산업","2023. 2/2","122613","7488","6945","543","2655","3221","2.1",
"인천광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","37375","1296","1232","64","375","620","1",
"인천광역시","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","38866","1778","1677","101","375","765","1",
"인천광역시","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"인천광역시","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"인천광역시","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","37375","1296","1232","64","375","620","1",
"인천광역시","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","38866","1778","1677","101","375","765","1",
"인천광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","78755","7639","7304","335","1734","1930","2.2",
"인천광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","83746","5710","5268","442","2280","2456","2.7",
