"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2024. 1/2","52300","643","616","27","167","171",".3",
"전국","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2024. 2/2","52491","445","414","31","103","103",".2",
"전국","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2024. 1/2","579382","29466","27373","2093","9046","9946","1.5",
"전국","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2024. 2/2","587042","32045","27133","4912","10608","11086","1.8",
"전국","5규모(300인이상)","03 금융ㆍ보험직","2024. 1/2","68740","2742","2689","53","1421","1578","2",
"전국","5규모(300인이상)","03 금융ㆍ보험직","2024. 2/2","68158","3282","3098","184","1659","1769","2.4",
"전국","5규모(300인이상)","011 의회의원ㆍ고위공무원 및 기업 고위 임원","2024. 1/2","4330","82","81","1","5","12",".1",
"전국","5규모(300인이상)","011 의회의원ㆍ고위공무원 및 기업 고위 임원","2024. 2/2","4462","34","33","1","9","9",".2",
"전국","5규모(300인이상)","012 행정ㆍ경영ㆍ금융ㆍ보험 관리자","2024. 1/2","24875","364","346","18","81","84",".3",
"전국","5규모(300인이상)","012 행정ㆍ경영ㆍ금융ㆍ보험 관리자","2024. 2/2","25153","231","218","13","35","36",".1",
"전국","5규모(300인이상)","013 전문서비스 관리자","2024. 1/2","10098","82","78","4","13","14",".1",
"전국","5규모(300인이상)","013 전문서비스 관리자","2024. 2/2","10701","86","79","7","9","9",".1",
"전국","5규모(300인이상)","014 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소 관리자","2024. 1/2","480","7","7","0","3","3",".6",
"전국","5규모(300인이상)","014 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소 관리자","2024. 2/2","497","7","7","0","2","2",".4",
"전국","5규모(300인이상)","015 영업ㆍ판매ㆍ운송 관리자","2024. 1/2","4975","36","33","3","25","25",".5",
"전국","5규모(300인이상)","015 영업ㆍ판매ㆍ운송 관리자","2024. 2/2","4898","33","31","2","19","19",".4",
"전국","5규모(300인이상)","016 건설ㆍ채굴ㆍ제조ㆍ생산 관리자","2024. 1/2","7543","73","71","2","40","32",".5",
"전국","5규모(300인이상)","016 건설ㆍ채굴ㆍ제조ㆍ생산 관리자","2024. 2/2","6780","55","46","9","29","29",".4",
"전국","5규모(300인이상)","021 정부ㆍ공공 행정 전문가","2024. 1/2","2","0","0","0","0","0","0",
"전국","5규모(300인이상)","021 정부ㆍ공공 행정 전문가","2024. 2/2","2","0","0","0","0","0","0",
"전국","5규모(300인이상)","022 경영ㆍ인사 전문가","2024. 1/2","7716","314","312","2","48","48",".6",
"전국","5규모(300인이상)","022 경영ㆍ인사 전문가","2024. 2/2","7654","404","404","0","107","107","1.4",
"전국","5규모(300인이상)","023 회계ㆍ세무ㆍ감정 전문가","2024. 1/2","13346","163","160","3","303","304","2.2",
"전국","5규모(300인이상)","023 회계ㆍ세무ㆍ감정 전문가","2024. 2/2","13544","824","818","6","115","112",".8",
"전국","5규모(300인이상)","024 광고ㆍ조사ㆍ상품기획ㆍ행사기획 전문가","2024. 1/2","17090","853","759","94","553","667","3.1",
"전국","5규모(300인이상)","024 광고ㆍ조사ㆍ상품기획ㆍ행사기획 전문가","2024. 2/2","16690","704","584","120","375","410","2.2",
"전국","5규모(300인이상)","025 정부ㆍ공공 행정 사무원","2024. 1/2","8123","122","99","23","425","469","5",
"전국","5규모(300인이상)","025 정부ㆍ공공 행정 사무원","2024. 2/2","8567","1050","1039","11","255","242","2.9",
"전국","5규모(300인이상)","026 경영지원 사무원","2024. 1/2","254458","9760","9285","475","3184","3280","1.2",
"전국","5규모(300인이상)","026 경영지원 사무원","2024. 2/2","258456","9489","8832","657","3082","3187","1.2",
"전국","5규모(300인이상)","027 회계ㆍ경리 사무원","2024. 1/2","35503","1391","1270","121","433","456","1.2",
"전국","5규모(300인이상)","027 회계ㆍ경리 사무원","2024. 2/2","35354","1127","1037","90","366","361","1",
"전국","5규모(300인이상)","028 무역ㆍ운송ㆍ생산ㆍ품질 사무원","2024. 1/2","131286","2788","2647","141","1434","1453","1.1",
"전국","5규모(300인이상)","028 무역ㆍ운송ㆍ생산ㆍ품질 사무원","2024. 2/2","133753","3119","2945","174","1198","1314",".9",
"전국","5규모(300인이상)","029 안내ㆍ고객상담ㆍ통계ㆍ비서ㆍ사무보조 및 기타 사무원","2024. 1/2","111857","14074","12840","1234","2666","3269","2.3",
"전국","5규모(300인이상)","029 안내ㆍ고객상담ㆍ통계ㆍ비서ㆍ사무보조 및 기타 사무원","2024. 2/2","113025","15327","11474","3853","5110","5353","4.3",
"전국","5규모(300인이상)","031 금융ㆍ보험 전문가","2024. 1/2","25286","842","814","28","332","332","1.3",
"전국","5규모(300인이상)","031 금융ㆍ보험 전문가","2024. 2/2","25270","934","849","85","451","450","1.8",
"전국","5규모(300인이상)","032 금융ㆍ보험 사무원","2024. 1/2","43066","1877","1852","25","1089","1246","2.5",
"전국","5규모(300인이상)","032 금융ㆍ보험 사무원","2024. 2/2","42460","2318","2222","96","1200","1311","2.7",
"전국","5규모(300인이상)","033 금융ㆍ보험 영업원","2024. 1/2","387","23","23","0","0","0","0",
"전국","5규모(300인이상)","033 금융ㆍ보험 영업원","2024. 2/2","429","29","27","2","8","8","1.8",
"전국","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2024. 1/2","5731","435","408","27","98","100","1.7",
"전국","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2024. 2/2","5791","439","411","28","101","88","1.7",
"전국","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2024. 1/2","25182","1900","1730","170","416","408","1.6",
"전국","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2024. 2/2","25637","1799","1701","98","482","475","1.8",
"전국","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2024. 1/2","179073","5478","4692","786","3949","3964","2.2",
"전국","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2024. 2/2","181145","5999","5015","984","3464","3476","1.9",
"전국","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2024. 1/2","59667","2607","2533","74","593","622","1",
"전국","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2024. 2/2","58487","2197","2071","126","591","603","1",
"전국","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2024. 1/2","304754","7788","7186","602","3229","3534","1",
"전국","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2024. 2/2","312953","8208","7551","657","2294","2385",".7",
"전국","5규모(300인이상)","110 인문ㆍ사회과학 연구원","2024. 1/2","5731","435","408","27","98","100","1.7",
"전국","5규모(300인이상)","110 인문ㆍ사회과학 연구원","2024. 2/2","5791","439","411","28","101","88","1.7",
"전국","5규모(300인이상)","121 자연과학 연구원 및 시험원","2024. 1/2","6683","558","503","55","49","61",".7",
"전국","5규모(300인이상)","121 자연과학 연구원 및 시험원","2024. 2/2","7620","430","411","19","71","74",".9",
"전국","5규모(300인이상)","122 생명과학 연구원 및 시험원","2024. 1/2","18499","1341","1227","114","366","347","1.9",
"전국","5규모(300인이상)","122 생명과학 연구원 및 시험원","2024. 2/2","18017","1369","1290","79","412","401","2.2",
"전국","5규모(300인이상)","131 컴퓨터 하드웨어ㆍ통신공학 기술자","2024. 1/2","8277","146","127","19","218","220","2.6",
"전국","5규모(300인이상)","131 컴퓨터 하드웨어ㆍ통신공학 기술자","2024. 2/2","7986","149","136","13","121","121","1.5",
"전국","5규모(300인이상)","132 컴퓨터시스템 전문가","2024. 1/2","7068","141","119","22","98","95","1.4",
"전국","5규모(300인이상)","132 컴퓨터시스템 전문가","2024. 2/2","6837","187","174","13","61","58",".9",
"전국","5규모(300인이상)","133 소프트웨어 개발자","2024. 1/2","98517","3419","2856","563","2441","2429","2.4",
"전국","5규모(300인이상)","133 소프트웨어 개발자","2024. 2/2","99689","3533","2840","693","2304","2307","2.3",
"전국","5규모(300인이상)","134 데이터ㆍ네트워크 및 시스템 운영 전문가","2024. 1/2","51594","1294","1161","133","928","953","1.8",
"전국","5규모(300인이상)","134 데이터ㆍ네트워크 및 시스템 운영 전문가","2024. 2/2","52959","1676","1464","212","716","727","1.3",
"전국","5규모(300인이상)","135 정보보안 전문가","2024. 1/2","12746","462","412","50","256","260","2",
"전국","5규모(300인이상)","135 정보보안 전문가","2024. 2/2","12611","440","387","53","254","255","2",
"전국","5규모(300인이상)","136 통신ㆍ방송송출 장비 기사","2024. 1/2","872","17","17","0","7","7",".8",
"전국","5규모(300인이상)","136 통신ㆍ방송송출 장비 기사","2024. 2/2","1063","13","13","0","8","8",".7",
"전국","5규모(300인이상)","140 건축ㆍ토목 공학 기술자 및 시험원","2024. 1/2","59667","2607","2533","74","593","622","1",
"전국","5규모(300인이상)","140 건축ㆍ토목 공학 기술자 및 시험원","2024. 2/2","58487","2197","2071","126","591","603","1",
"전국","5규모(300인이상)","151 기계ㆍ로봇공학 기술자 및 시험원","2024. 1/2","98781","2786","2605","181","1101","1193","1.1",
"전국","5규모(300인이상)","151 기계ㆍ로봇공학 기술자 및 시험원","2024. 2/2","103939","2787","2642","145","759","763",".7",
"전국","5규모(300인이상)","152 금속ㆍ재료공학 기술자 및 시험원","2024. 1/2","14919","376","350","26","133","134",".9",
"전국","5규모(300인이상)","152 금속ㆍ재료공학 기술자 및 시험원","2024. 2/2","13751","458","391","67","184","184","1.3",
"전국","5규모(300인이상)","153 전기ㆍ전자공학 기술자 및 시험원","2024. 1/2","122403","2551","2344","207","1288","1364","1",
"전국","5규모(300인이상)","153 전기ㆍ전자공학 기술자 및 시험원","2024. 2/2","125006","2888","2704","184","600","616",".5",
"전국","5규모(300인이상)","154 화학공학 기술자 및 시험원","2024. 1/2","27640","714","682","32","182","179",".7",
"전국","5규모(300인이상)","154 화학공학 기술자 및 시험원","2024. 2/2","27685","728","691","37","227","240",".8",
"전국","5규모(300인이상)","155 에너지ㆍ환경공학 기술자 및 시험원","2024. 1/2","11011","304","278","26","179","301","1.6",
"전국","5규모(300인이상)","155 에너지ㆍ환경공학 기술자 및 시험원","2024. 2/2","12046","401","348","53","109","192",".9",
"전국","5규모(300인이상)","156 섬유공학 기술자 및 시험원","2024. 1/2","477","18","18","0","2","2",".4",
"전국","5규모(300인이상)","156 섬유공학 기술자 및 시험원","2024. 2/2","608","43","37","6","14","10","2.3",
"전국","5규모(300인이상)","157 식품공학 기술자 및 시험원","2024. 1/2","2733","126","122","4","29","29","1",
"전국","5규모(300인이상)","157 식품공학 기술자 및 시험원","2024. 2/2","3521","119","83","36","80","54","2.2",
"전국","5규모(300인이상)","158 소방ㆍ방재ㆍ산업안전ㆍ비파괴 기술자","2024. 1/2","25510","868","744","124","299","317","1.2",
"전국","5규모(300인이상)","158 소방ㆍ방재ㆍ산업안전ㆍ비파괴 기술자","2024. 2/2","25485","715","618","97","273","279","1.1",
"전국","5규모(300인이상)","159 제도사 및 기타 인쇄ㆍ목재 등 공학 기술자 및 시험원","2024. 1/2","1281","45","40","5","15","15","1.2",
"전국","5규모(300인이상)","159 제도사 및 기타 인쇄ㆍ목재 등 공학 기술자 및 시험원","2024. 2/2","913","70","36","34","48","48","5",
"전국","5규모(300인이상)","21 교육직","2024. 1/2","125899","16718","16126","592","1127","2555",".9",
"전국","5규모(300인이상)","21 교육직","2024. 2/2","125540","14303","13905","398","1072","2579",".8",
"전국","5규모(300인이상)","22 법률직","2024. 1/2","15701","542","519","23","212","214","1.3",
"전국","5규모(300인이상)","22 법률직","2024. 2/2","15616","396","363","33","197","197","1.2",
"전국","5규모(300인이상)","23 사회복지ㆍ종교직","2024. 1/2","7861","754","718","36","101","115","1.3",
"전국","5규모(300인이상)","23 사회복지ㆍ종교직","2024. 2/2","6938","370","364","6","44","50",".6",
"전국","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2024. 1/2","689","3","2","1","26","26","3.6",
"전국","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2024. 2/2","583","0","0","0","0","0","0",
"전국","5규모(300인이상)","25 군인 ","2024. 1/2","0","0","0","0","0","0","0",
"전국","5규모(300인이상)","25 군인 ","2024. 2/2","0","0","0","0","0","0","0",
"전국","5규모(300인이상)","211 대학교수 및 강사","2024. 1/2","114056","13848","13309","539","929","2336",".8",
"전국","5규모(300인이상)","211 대학교수 및 강사","2024. 2/2","114661","11892","11521","371","935","2418",".8",
"전국","5규모(300인이상)","212 학교 교사","2024. 1/2","782","12","12","0","0","0","0",
"전국","5규모(300인이상)","212 학교 교사","2024. 2/2","812","88","88","0","0","0","0",
"전국","5규모(300인이상)","213 유치원 교사","2024. 1/2","26","1","1","0","0","0","0",
"전국","5규모(300인이상)","213 유치원 교사","2024. 2/2","24","0","0","0","0","0","0",
"전국","5규모(300인이상)","214 문리ㆍ기술ㆍ예능 강사","2024. 1/2","1642","254","254","0","47","47","2.8",
"전국","5규모(300인이상)","214 문리ㆍ기술ㆍ예능 강사","2024. 2/2","2158","311","311","0","29","29","1.3",
"전국","5규모(300인이상)","215 장학관 및 기타 교육 종사자","2024. 1/2","9393","2603","2550","53","151","172","1.6",
"전국","5규모(300인이상)","215 장학관 및 기타 교육 종사자","2024. 2/2","7886","2013","1986","27","108","132","1.4",
"전국","5규모(300인이상)","221 법률 전문가","2024. 1/2","8755","349","335","14","130","132","1.5",
"전국","5규모(300인이상)","221 법률 전문가","2024. 2/2","8808","226","206","20","141","141","1.6",
"전국","5규모(300인이상)","222 법률 사무원","2024. 1/2","6947","193","184","9","83","83","1.2",
"전국","5규모(300인이상)","222 법률 사무원","2024. 2/2","6808","170","156","14","57","57",".8",
"전국","5규모(300인이상)","231 사회복지사 및 상담사","2024. 1/2","3191","348","312","36","85","98","2.6",
"전국","5규모(300인이상)","231 사회복지사 및 상담사","2024. 2/2","3184","169","166","3","36","42","1.1",
"전국","5규모(300인이상)","232 보육교사 및 기타 사회복지 종사자","2024. 1/2","3947","390","390","0","15","15",".4",
"전국","5규모(300인이상)","232 보육교사 및 기타 사회복지 종사자","2024. 2/2","3054","189","185","4","3","3",".1",
"전국","5규모(300인이상)","233 성직자 및 기타 종교 종사자","2024. 1/2","722","16","16","0","1","1",".1",
"전국","5규모(300인이상)","233 성직자 및 기타 종교 종사자","2024. 2/2","700","13","13","0","5","5",".7",
"전국","5규모(300인이상)","240 경찰관, 소방관 및 교도관","2024. 1/2","689","3","2","1","26","26","3.6",
"전국","5규모(300인이상)","240 경찰관, 소방관 및 교도관","2024. 2/2","583","0","0","0","0","0","0",
"전국","5규모(300인이상)","250 군인","2024. 1/2","0","0","0","0","0","0","0",
"전국","5규모(300인이상)","250 군인","2024. 2/2","0","0","0","0","0","0","0",
"전국","5규모(300인이상)","30 보건ㆍ의료직","2024. 1/2","300013","23847","21959","1888","5320","4670","1.7",
"전국","5규모(300인이상)","30 보건ㆍ의료직","2024. 2/2","293792","16076","13184","2892","7678","7824","2.5",
"전국","5규모(300인이상)","301 의사, 한의사 및 치과의사","2024. 1/2","40231","5619","4680","939","1631","1054","3.9",
"전국","5규모(300인이상)","301 의사, 한의사 및 치과의사","2024. 2/2","32081","3117","1425","1692","2916","2533","8.3",
"전국","5규모(300인이상)","302 수의사","2024. 1/2","113","25","25","0","4","4","3.4",
"전국","5규모(300인이상)","302 수의사","2024. 2/2","99","12","12","0","1","1","1",
"전국","5규모(300인이상)","303 약사 및 한약사","2024. 1/2","4602","653","475","178","256","241","5.3",
"전국","5규모(300인이상)","303 약사 및 한약사","2024. 2/2","4542","398","211","187","253","249","5.3",
"전국","5규모(300인이상)","304 간호사","2024. 1/2","163484","10769","10270","499","2420","2372","1.5",
"전국","5규모(300인이상)","304 간호사","2024. 2/2","165001","7297","6595","702","3332","3903","2",
"전국","5규모(300인이상)","305 영양사","2024. 1/2","1828","88","87","1","9","11",".5",
"전국","5규모(300인이상)","305 영양사","2024. 2/2","1870","57","56","1","17","16",".9",
"전국","5규모(300인이상)","306 의료기사ㆍ치료사ㆍ재활사","2024. 1/2","42220","2830","2736","94","397","396",".9",
"전국","5규모(300인이상)","306 의료기사ㆍ치료사ㆍ재활사","2024. 2/2","42099","1598","1488","110","387","383",".9",
"전국","5규모(300인이상)","307 보건ㆍ의료 종사자","2024. 1/2","47535","3864","3686","178","603","593","1.3",
"전국","5규모(300인이상)","307 보건ㆍ의료 종사자","2024. 2/2","48099","3597","3397","200","772","741","1.6",
"전국","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2024. 1/2","43300","2117","1830","287","765","762","1.7",
"전국","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2024. 2/2","44764","2140","1523","617","1287","1262","2.8",
"전국","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2024. 1/2","7463","424","351","73","208","378","2.7",
"전국","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2024. 2/2","7721","620","566","54","209","209","2.6",
"전국","5규모(300인이상)","411 작가ㆍ통번역가","2024. 1/2","2516","216","197","19","66","67","2.6",
"전국","5규모(300인이상)","411 작가ㆍ통번역가","2024. 2/2","2739","178","143","35","125","126","4.4",
"전국","5규모(300인이상)","412 기자 및 언론 전문가","2024. 1/2","7490","105","103","2","53","40",".7",
"전국","5규모(300인이상)","412 기자 및 언론 전문가","2024. 2/2","7258","66","60","6","87","87","1.2",
"전국","5규모(300인이상)","413 학예사ㆍ사서ㆍ기록물관리사","2024. 1/2","1643","113","108","5","18","27","1.1",
"전국","5규모(300인이상)","413 학예사ㆍ사서ㆍ기록물관리사","2024. 2/2","1669","71","71","0","34","40","2",
"전국","5규모(300인이상)","414 창작ㆍ공연 전문가(작가, 연극인 제외)","2024. 1/2","1649","363","239","124","30","31","1.8",
"전국","5규모(300인이상)","414 창작ㆍ공연 전문가(작가, 연극인 제외)","2024. 2/2","1710","338","171","167","215","191","11.2",
"전국","5규모(300인이상)","415 디자이너","2024. 1/2","21159","861","748","113","478","479","2.2",
"전국","5규모(300인이상)","415 디자이너","2024. 2/2","22302","933","770","163","510","510","2.2",
"전국","5규모(300인이상)","416 연극ㆍ영화ㆍ방송 전문가","2024. 1/2","8213","430","408","22","96","96","1.2",
"전국","5규모(300인이상)","416 연극ㆍ영화ㆍ방송 전문가","2024. 2/2","8358","489","249","240","293","285","3.4",
"전국","5규모(300인이상)","417 문화ㆍ예술 기획자 및 매니저","2024. 1/2","629","29","27","2","23","23","3.5",
"전국","5규모(300인이상)","417 문화ㆍ예술 기획자 및 매니저","2024. 2/2","727","65","59","6","22","22","2.9",
"전국","5규모(300인이상)","420 스포츠ㆍ레크리에이션 종사자","2024. 1/2","7463","424","351","73","208","378","2.7",
"전국","5규모(300인이상)","420 스포츠ㆍ레크리에이션 종사자","2024. 2/2","7721","620","566","54","209","209","2.6",
"전국","5규모(300인이상)","51 미용ㆍ예식 서비스직","2024. 1/2","901","44","36","8","19","14","2.1",
"전국","5규모(300인이상)","51 미용ㆍ예식 서비스직","2024. 2/2","991","39","38","1","16","17","1.6",
"전국","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2024. 1/2","21141","2296","2248","48","641","832","2.9",
"전국","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2024. 2/2","22024","2226","2121","105","256","288","1.1",
"전국","5규모(300인이상)","53 음식 서비스직","2024. 1/2","33537","5570","5246","324","890","894","2.6",
"전국","5규모(300인이상)","53 음식 서비스직","2024. 2/2","33409","5380","4968","412","926","961","2.7",
"전국","5규모(300인이상)","54 경호ㆍ경비직","2024. 1/2","122790","17784","17071","713","1917","2131","1.5",
"전국","5규모(300인이상)","54 경호ㆍ경비직","2024. 2/2","123621","11858","11213","645","1724","2048","1.4",
"전국","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2024. 1/2","17306","1198","1197","1","190","271","1.1",
"전국","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2024. 2/2","17002","1195","1183","12","130","183",".8",
"전국","5규모(300인이상)","56 청소 및 기타 개인서비스직","2024. 1/2","163184","24516","24014","502","1936","2114","1.2",
"전국","5규모(300인이상)","56 청소 및 기타 개인서비스직","2024. 2/2","164184","15629","15060","569","2399","2579","1.4",
"전국","5규모(300인이상)","511 미용 서비스원","2024. 1/2","348","27","22","5","9","9","2.5",
"전국","5규모(300인이상)","511 미용 서비스원","2024. 2/2","405","28","28","0","7","7","1.7",
"전국","5규모(300인이상)","512 결혼ㆍ장례 등 예식 서비스원","2024. 1/2","554","17","15","2","10","5","1.8",
"전국","5규모(300인이상)","512 결혼ㆍ장례 등 예식 서비스원","2024. 2/2","586","11","10","1","9","10","1.5",
"전국","5규모(300인이상)","521 여행 서비스원","2024. 1/2","1200","93","93","0","103","103","7.9",
"전국","5규모(300인이상)","521 여행 서비스원","2024. 2/2","1304","175","175","0","4","4",".3",
"전국","5규모(300인이상)","522 항공기ㆍ선박ㆍ열차 객실 승무원","2024. 1/2","13883","572","572","0","202","414","1.4",
"전국","5규모(300인이상)","522 항공기ㆍ선박ㆍ열차 객실 승무원","2024. 2/2","14324","432","432","0","95","127",".7",
"전국","5규모(300인이상)","523 숙박시설 서비스원","2024. 1/2","4903","1167","1138","29","293","272","5.6",
"전국","5규모(300인이상)","523 숙박시설 서비스원","2024. 2/2","5234","879","790","89","133","133","2.5",
"전국","5규모(300인이상)","524 오락시설 서비스원","2024. 1/2","1155","464","445","19","43","43","3.6",
"전국","5규모(300인이상)","524 오락시설 서비스원","2024. 2/2","1161","740","723","17","24","24","2",
"전국","5규모(300인이상)","531 주방장 및 조리사","2024. 1/2","9315","759","653","106","241","237","2.5",
"전국","5규모(300인이상)","531 주방장 및 조리사","2024. 2/2","10091","781","658","123","294","294","2.8",
"전국","5규모(300인이상)","532 식당 서비스원","2024. 1/2","24222","4811","4593","218","649","657","2.6",
"전국","5규모(300인이상)","532 식당 서비스원","2024. 2/2","23318","4600","4310","290","632","667","2.6",
"전국","5규모(300인이상)","541 경호ㆍ보안 종사자","2024. 1/2","28002","2968","2699","269","830","893","2.9",
"전국","5규모(300인이상)","541 경호ㆍ보안 종사자","2024. 2/2","28406","1959","1629","330","952","1164","3.2",
"전국","5규모(300인이상)","542 경비원","2024. 1/2","94788","14816","14372","444","1087","1237","1.1",
"전국","5규모(300인이상)","542 경비원","2024. 2/2","95215","9899","9584","315","772","883",".8",
"전국","5규모(300인이상)","550 돌봄 서비스 종사자","2024. 1/2","17306","1198","1197","1","190","271","1.1",
"전국","5규모(300인이상)","550 돌봄 서비스 종사자","2024. 2/2","17002","1195","1183","12","130","183",".8",
"전국","5규모(300인이상)","561 청소ㆍ방역 및 가사 서비스원","2024. 1/2","152207","22888","22422","466","1848","2030","1.2",
"전국","5규모(300인이상)","561 청소ㆍ방역 및 가사 서비스원","2024. 2/2","154428","14143","13664","479","2234","2412","1.4",
"전국","5규모(300인이상)","562 검침ㆍ주차관리 및 기타 서비스 단순 종사자","2024. 1/2","10977","1628","1592","36","88","84",".8",
"전국","5규모(300인이상)","562 검침ㆍ주차관리 및 기타 서비스 단순 종사자","2024. 2/2","9756","1486","1397","89","165","167","1.7",
"전국","5규모(300인이상)","61 영업ㆍ판매직","2024. 1/2","130849","16021","15595","426","2607","3086","2",
"전국","5규모(300인이상)","61 영업ㆍ판매직","2024. 2/2","127025","15416","14778","638","3749","4457","2.9",
"전국","5규모(300인이상)","62 운전ㆍ운송직","2024. 1/2","100757","10433","9081","1352","3511","3635","3.4",
"전국","5규모(300인이상)","62 운전ㆍ운송직","2024. 2/2","102459","8617","7691","926","3600","3696","3.4",
"전국","5규모(300인이상)","611 부동산 컨설턴트 및 중개인","2024. 1/2","392","11","11","0","6","6","1.5",
"전국","5규모(300인이상)","611 부동산 컨설턴트 및 중개인","2024. 2/2","282","34","33","1","1","1",".4",
"전국","5규모(300인이상)","612 영업원 및 상품중개인","2024. 1/2","59192","1746","1579","167","1072","1072","1.8",
"전국","5규모(300인이상)","612 영업원 및 상품중개인","2024. 2/2","59387","1772","1612","160","911","913","1.5",
"전국","5규모(300인이상)","613 텔레마케터","2024. 1/2","14874","2763","2625","138","346","817","2.3",
"전국","5규모(300인이상)","613 텔레마케터","2024. 2/2","13754","2119","2017","102","640","844","4.4",
"전국","5규모(300인이상)","614 소규모 상점 경영 및 일선 관리 종사자","2024. 1/2","0","0","0","0","0","0","0",
"전국","5규모(300인이상)","614 소규모 상점 경영 및 일선 관리 종사자","2024. 2/2","232","0","0","0","0","0","0",
"전국","5규모(300인이상)","615 판매 종사자","2024. 1/2","23099","5444","5408","36","558","566","2.4",
"전국","5규모(300인이상)","615 판매 종사자","2024. 2/2","22382","5224","5100","124","778","1279","3.4",
"전국","5규모(300인이상)","616 매장 계산원 및 매표원","2024. 1/2","7292","495","480","15","112","112","1.5",
"전국","5규모(300인이상)","616 매장 계산원 및 매표원","2024. 2/2","7769","506","475","31","293","291","3.6",
"전국","5규모(300인이상)","617 판촉 및 기타 판매 단순 종사자","2024. 1/2","26001","5562","5493","69","513","513","1.9",
"전국","5규모(300인이상)","617 판촉 및 기타 판매 단순 종사자","2024. 2/2","23220","5761","5541","220","1124","1130","4.6",
"전국","5규모(300인이상)","621 항공기ㆍ선박ㆍ철도 조종사 및 관제사","2024. 1/2","9677","153","153","0","21","86",".2",
"전국","5규모(300인이상)","621 항공기ㆍ선박ㆍ철도 조종사 및 관제사","2024. 2/2","9723","420","410","10","55","106",".6",
"전국","5규모(300인이상)","622 자동차 운전원","2024. 1/2","42689","3078","1858","1220","2576","2606","5.7",
"전국","5규모(300인이상)","622 자동차 운전원","2024. 2/2","43897","2976","2225","751","2446","2490","5.3",
"전국","5규모(300인이상)","623 물품이동장비 조작원(크레인, 호이스트, 지게차)","2024. 1/2","17114","419","395","24","126","118",".7",
"전국","5규모(300인이상)","623 물품이동장비 조작원(크레인, 호이스트, 지게차)","2024. 2/2","16746","251","222","29","96","96",".6",
"전국","5규모(300인이상)","624 택배원 및 기타 운송 종사자","2024. 1/2","31278","6784","6675","109","788","824","2.5",
"전국","5규모(300인이상)","624 택배원 및 기타 운송 종사자","2024. 2/2","32094","4970","4834","136","1002","1005","3",
"전국","5규모(300인이상)","70 건설ㆍ채굴직","2024. 1/2","27592","1623","1574","49","308","299","1.1",
"전국","5규모(300인이상)","70 건설ㆍ채굴직","2024. 2/2","28791","2606","2523","83","486","495","1.7",
"전국","5규모(300인이상)","701 건설구조 기능원","2024. 1/2","977","69","69","0","8","8",".8",
"전국","5규모(300인이상)","701 건설구조 기능원","2024. 2/2","908","112","112","0","9","9","1",
"전국","5규모(300인이상)","702 건축마감 기능원","2024. 1/2","10936","445","422","23","179","178","1.6",
"전국","5규모(300인이상)","702 건축마감 기능원","2024. 2/2","12127","631","594","37","426","442","3.4",
"전국","5규모(300인이상)","703 배관공","2024. 1/2","2719","129","129","0","32","32","1.2",
"전국","5규모(300인이상)","703 배관공","2024. 2/2","2556","28","28","0","2","2",".1",
"전국","5규모(300인이상)","704 건설ㆍ채굴기계 운전원","2024. 1/2","157","1","1","0","0","0","0",
"전국","5규모(300인이상)","704 건설ㆍ채굴기계 운전원","2024. 2/2","156","4","4","0","3","3","1.9",
"전국","5규모(300인이상)","705 기타 건설ㆍ채굴 기능원(채굴포함)","2024. 1/2","467","9","7","2","2","2",".4",
"전국","5규모(300인이상)","705 기타 건설ㆍ채굴 기능원(채굴포함)","2024. 2/2","556","6","4","2","2","2",".4",
"전국","5규모(300인이상)","706 건설ㆍ채굴 단순 종사자","2024. 1/2","12338","970","946","24","88","80",".7",
