"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2023. 2/2","101151","1159","995","164","614","610",".6",
"전국","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2023. 1/2","2349009","107982","92773","15209","48724","48120","2",
"전국","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2023. 2/2","2438399","98830","85157","13673","48225","47337","1.9",
"전국","중소규모(5~299인)","03 금융ㆍ보험직","2023. 1/2","265660","7453","6896","557","2915","2791","1.1",
"전국","중소규모(5~299인)","03 금융ㆍ보험직","2023. 2/2","280163","6856","6275","581","3585","3565","1.3",
"전국","중소규모(5~299인)","011 의회의원ㆍ고위공무원 및 기업 고위 임원","2023. 1/2","2862","39","36","3","6","6",".2",
"전국","중소규모(5~299인)","011 의회의원ㆍ고위공무원 및 기업 고위 임원","2023. 2/2","3398","13","13","0","13","13",".4",
"전국","중소규모(5~299인)","012 행정ㆍ경영ㆍ금융ㆍ보험 관리자","2023. 1/2","33815","328","311","17","133","131",".4",
"전국","중소규모(5~299인)","012 행정ㆍ경영ㆍ금융ㆍ보험 관리자","2023. 2/2","34539","347","319","28","207","209",".6",
"전국","중소규모(5~299인)","013 전문서비스 관리자","2023. 1/2","23367","153","144","9","109","110",".5",
"전국","중소규모(5~299인)","013 전문서비스 관리자","2023. 2/2","20346","249","249","0","68","61",".3",
"전국","중소규모(5~299인)","014 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소 관리자","2023. 1/2","3535","40","37","3","16","16",".5",
"전국","중소규모(5~299인)","014 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소 관리자","2023. 2/2","2577","16","15","1","2","3",".1",
"전국","중소규모(5~299인)","015 영업ㆍ판매ㆍ운송 관리자","2023. 1/2","17616","302","201","101","95","75",".5",
"전국","중소규모(5~299인)","015 영업ㆍ판매ㆍ운송 관리자","2023. 2/2","14021","80","66","14","84","82",".6",
"전국","중소규모(5~299인)","016 건설ㆍ채굴ㆍ제조ㆍ생산 관리자","2023. 1/2","30490","617","500","117","231","212",".8",
"전국","중소규모(5~299인)","016 건설ㆍ채굴ㆍ제조ㆍ생산 관리자","2023. 2/2","26269","455","333","122","241","241",".9",
"전국","중소규모(5~299인)","021 정부ㆍ공공 행정 전문가","2023. 1/2","10","0","0","0","0","0","0",
"전국","중소규모(5~299인)","021 정부ㆍ공공 행정 전문가","2023. 2/2","17","0","0","0","0","0","0",
"전국","중소규모(5~299인)","022 경영ㆍ인사 전문가","2023. 1/2","10477","665","378","287","520","520","4.7",
"전국","중소규모(5~299인)","022 경영ㆍ인사 전문가","2023. 2/2","15858","1309","1195","114","444","414","2.7",
"전국","중소규모(5~299인)","023 회계ㆍ세무ㆍ감정 전문가","2023. 1/2","20929","533","500","33","30","30",".1",
"전국","중소규모(5~299인)","023 회계ㆍ세무ㆍ감정 전문가","2023. 2/2","17272","598","578","20","100","114",".6",
"전국","중소규모(5~299인)","024 광고ㆍ조사ㆍ상품기획ㆍ행사기획 전문가","2023. 1/2","27635","2326","1800","526","1395","1399","4.8",
"전국","중소규모(5~299인)","024 광고ㆍ조사ㆍ상품기획ㆍ행사기획 전문가","2023. 2/2","27259","2110","1773","337","1134","1142","4",
"전국","중소규모(5~299인)","025 정부ㆍ공공 행정 사무원","2023. 1/2","35525","497","426","71","627","401","1.7",
"전국","중소규모(5~299인)","025 정부ㆍ공공 행정 사무원","2023. 2/2","36562","625","614","11","221","192",".6",
"전국","중소규모(5~299인)","026 경영지원 사무원","2023. 1/2","1072956","36841","31872","4969","16931","16585","1.6",
"전국","중소규모(5~299인)","026 경영지원 사무원","2023. 2/2","1143753","35507","30866","4641","18335","17846","1.6",
"전국","중소규모(5~299인)","027 회계ㆍ경리 사무원","2023. 1/2","432339","15361","13368","1993","6602","6523","1.5",
"전국","중소규모(5~299인)","027 회계ㆍ경리 사무원","2023. 2/2","426390","14547","13043","1504","6037","5711","1.4",
"전국","중소규모(5~299인)","028 무역ㆍ운송ㆍ생산ㆍ품질 사무원","2023. 1/2","468426","21852","16616","5236","12653","12498","2.6",
"전국","중소규모(5~299인)","028 무역ㆍ운송ㆍ생산ㆍ품질 사무원","2023. 2/2","472945","20708","16236","4472","13504","13141","2.8",
"전국","중소규모(5~299인)","029 안내ㆍ고객상담ㆍ통계ㆍ비서ㆍ사무보조 및 기타 사무원","2023. 1/2","280711","29908","27813","2095","9967","10164","3.4",
"전국","중소규모(5~299인)","029 안내ㆍ고객상담ㆍ통계ㆍ비서ㆍ사무보조 및 기타 사무원","2023. 2/2","298344","23426","20852","2574","8450","8777","2.8",
"전국","중소규모(5~299인)","031 금융ㆍ보험 전문가","2023. 1/2","30466","863","705","158","513","501","1.7",
"전국","중소규모(5~299인)","031 금융ㆍ보험 전문가","2023. 2/2","30261","818","726","92","244","244",".8",
"전국","중소규모(5~299인)","032 금융ㆍ보험 사무원","2023. 1/2","199566","5202","4918","284","2005","1892","1",
"전국","중소규모(5~299인)","032 금융ㆍ보험 사무원","2023. 2/2","209270","4048","3601","447","1803","1782",".9",
"전국","중소규모(5~299인)","033 금융ㆍ보험 영업원","2023. 1/2","35628","1388","1272","116","397","397","1.1",
"전국","중소규모(5~299인)","033 금융ㆍ보험 영업원","2023. 2/2","40632","1990","1948","42","1539","1539","3.6",
"전국","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2023. 1/2","17120","1974","1559","415","716","693","4",
"전국","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2023. 2/2","15394","1204","1125","79","447","480","2.8",
"전국","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2023. 1/2","32760","4135","3771","364","1063","1029","3.1",
"전국","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2023. 2/2","32769","1911","1692","219","716","702","2.1",
"전국","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2023. 1/2","296537","23482","16697","6785","16298","15853","5.2",
"전국","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2023. 2/2","314261","21982","16571","5411","16698","16236","5",
"전국","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 1/2","317189","19756","17440","2316","7199","6978","2.2",
"전국","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2023. 2/2","294069","14670","12633","2037","7032","7012","2.3",
"전국","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2023. 1/2","410455","25570","19768","5802","15321","15555","3.6",
"전국","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2023. 2/2","386632","21052","15908","5144","14732","14368","3.7",
"전국","중소규모(5~299인)","110 인문ㆍ사회과학 연구원","2023. 1/2","17120","1974","1559","415","716","693","4",
"전국","중소규모(5~299인)","110 인문ㆍ사회과학 연구원","2023. 2/2","15394","1204","1125","79","447","480","2.8",
"전국","중소규모(5~299인)","121 자연과학 연구원 및 시험원","2023. 1/2","12233","2596","2551","45","224","224","1.8",
"전국","중소규모(5~299인)","121 자연과학 연구원 및 시험원","2023. 2/2","6465","257","226","31","114","110","1.7",
"전국","중소규모(5~299인)","122 생명과학 연구원 및 시험원","2023. 1/2","20527","1540","1220","320","838","804","3.9",
"전국","중소규모(5~299인)","122 생명과학 연구원 및 시험원","2023. 2/2","26304","1654","1466","188","602","592","2.2",
"전국","중소규모(5~299인)","131 컴퓨터 하드웨어ㆍ통신공학 기술자","2023. 1/2","23081","1231","1012","219","770","727","3.2",
"전국","중소규모(5~299인)","131 컴퓨터 하드웨어ㆍ통신공학 기술자","2023. 2/2","25142","1127","826","301","970","917","3.7",
"전국","중소규모(5~299인)","132 컴퓨터시스템 전문가","2023. 1/2","9327","818","621","197","364","292","3.8",
"전국","중소규모(5~299인)","132 컴퓨터시스템 전문가","2023. 2/2","9230","359","206","153","404","402","4.2",
"전국","중소규모(5~299인)","133 소프트웨어 개발자","2023. 1/2","190635","16849","11600","5249","12352","12035","6.1",
"전국","중소규모(5~299인)","133 소프트웨어 개발자","2023. 2/2","210129","16466","12419","4047","12836","12431","5.8",
"전국","중소규모(5~299인)","134 데이터ㆍ네트워크 및 시스템 운영 전문가","2023. 1/2","64084","3920","2954","966","2528","2513","3.8",
"전국","중소규모(5~299인)","134 데이터ㆍ네트워크 및 시스템 운영 전문가","2023. 2/2","58682","3409","2689","720","1886","1885","3.1",
"전국","중소규모(5~299인)","135 정보보안 전문가","2023. 1/2","6242","581","439","142","277","277","4.2",
"전국","중소규모(5~299인)","135 정보보안 전문가","2023. 2/2","7076","567","378","189","486","486","6.4",
"전국","중소규모(5~299인)","136 통신ㆍ방송송출 장비 기사","2023. 1/2","3168","83","71","12","8","8",".3",
"전국","중소규모(5~299인)","136 통신ㆍ방송송출 장비 기사","2023. 2/2","4001","52","52","0","116","116","2.8",
"전국","중소규모(5~299인)","140 건축ㆍ토목 공학 기술자 및 시험원","2023. 1/2","317189","19756","17440","2316","7199","6978","2.2",
"전국","중소규모(5~299인)","140 건축ㆍ토목 공학 기술자 및 시험원","2023. 2/2","294069","14670","12633","2037","7032","7012","2.3",
"전국","중소규모(5~299인)","151 기계ㆍ로봇공학 기술자 및 시험원","2023. 1/2","81347","5759","4147","1612","3654","3511","4.3",
"전국","중소규모(5~299인)","151 기계ㆍ로봇공학 기술자 및 시험원","2023. 2/2","77548","4471","2720","1751","3674","3650","4.5",
"전국","중소규모(5~299인)","152 금속ㆍ재료공학 기술자 및 시험원","2023. 1/2","18102","882","648","234","493","504","2.7",
"전국","중소규모(5~299인)","152 금속ㆍ재료공학 기술자 및 시험원","2023. 2/2","16910","566","502","64","372","373","2.2",
"전국","중소규모(5~299인)","153 전기ㆍ전자공학 기술자 및 시험원","2023. 1/2","110243","5804","4274","1530","4205","4185","3.7",
"전국","중소규모(5~299인)","153 전기ㆍ전자공학 기술자 및 시험원","2023. 2/2","110424","5254","3879","1375","4127","4049","3.6",
"전국","중소규모(5~299인)","154 화학공학 기술자 및 시험원","2023. 1/2","42395","2710","2065","645","1566","1573","3.6",
"전국","중소규모(5~299인)","154 화학공학 기술자 및 시험원","2023. 2/2","36001","1865","1353","512","1238","1123","3.3",
"전국","중소규모(5~299인)","155 에너지ㆍ환경공학 기술자 및 시험원","2023. 1/2","29527","2087","1585","502","1165","1166","3.8",
"전국","중소규모(5~299인)","155 에너지ㆍ환경공학 기술자 및 시험원","2023. 2/2","31928","1534","1140","394","1126","1109","3.4",
"전국","중소규모(5~299인)","156 섬유공학 기술자 및 시험원","2023. 1/2","6151","246","196","50","57","61",".9",
"전국","중소규모(5~299인)","156 섬유공학 기술자 및 시험원","2023. 2/2","2764","153","132","21","59","55","2.1",
"전국","중소규모(5~299인)","157 식품공학 기술자 및 시험원","2023. 1/2","10204","584","413","171","439","439","4.1",
"전국","중소규모(5~299인)","157 식품공학 기술자 및 시험원","2023. 2/2","9440","621","553","68","467","478","4.7",
"전국","중소규모(5~299인)","158 소방ㆍ방재ㆍ산업안전ㆍ비파괴 기술자","2023. 1/2","78231","5572","5002","570","2318","2697","2.9",
"전국","중소규모(5~299인)","158 소방ㆍ방재ㆍ산업안전ㆍ비파괴 기술자","2023. 2/2","71644","4250","3795","455","1927","1913","2.6",
"전국","중소규모(5~299인)","159 제도사 및 기타 인쇄ㆍ목재 등 공학 기술자 및 시험원","2023. 1/2","34255","1926","1439","487","1424","1420","4",
"전국","중소규모(5~299인)","159 제도사 및 기타 인쇄ㆍ목재 등 공학 기술자 및 시험원","2023. 2/2","29972","2337","1833","504","1741","1618","5.5",
"전국","중소규모(5~299인)","21 교육직","2023. 1/2","348620","47751","46853","898","5297","5172","1.5",
"전국","중소규모(5~299인)","21 교육직","2023. 2/2","355077","16388","15542","846","5253","5548","1.5",
"전국","중소규모(5~299인)","22 법률직","2023. 1/2","47046","2274","1992","282","1104","1027","2.3",
"전국","중소규모(5~299인)","22 법률직","2023. 2/2","47123","2142","2000","142","1122","1039","2.3",
"전국","중소규모(5~299인)","23 사회복지ㆍ종교직","2023. 1/2","433483","53215","50050","3165","11165","10782","2.5",
"전국","중소규모(5~299인)","23 사회복지ㆍ종교직","2023. 2/2","422561","23737","21613","2124","9755","10935","2.3",
"전국","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2023. 1/2","153","0","0","0","0","0","0",
"전국","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2023. 2/2","159","4","4","0","0","0","0",
"전국","중소규모(5~299인)","25 군인 ","2023. 1/2","0","0","0","0","0","0","0",
"전국","중소규모(5~299인)","25 군인 ","2023. 2/2","0","0","0","0","0","0","0",
"전국","중소규모(5~299인)","211 대학교수 및 강사","2023. 1/2","35091","4345","4253","92","116","120",".3",
"전국","중소규모(5~299인)","211 대학교수 및 강사","2023. 2/2","37269","3002","2958","44","118","184",".3",
"전국","중소규모(5~299인)","212 학교 교사","2023. 1/2","87689","13222","13114","108","556","522",".6",
"전국","중소규모(5~299인)","212 학교 교사","2023. 2/2","81841","2038","1953","85","495","613",".6",
"전국","중소규모(5~299인)","213 유치원 교사","2023. 1/2","43916","7997","7969","28","42","42",".1",
"전국","중소규모(5~299인)","213 유치원 교사","2023. 2/2","39403","328","328","0","205","234",".5",
"전국","중소규모(5~299인)","214 문리ㆍ기술ㆍ예능 강사","2023. 1/2","121513","11595","11113","482","2951","2948","2.4",
"전국","중소규모(5~299인)","214 문리ㆍ기술ㆍ예능 강사","2023. 2/2","130865","6445","5876","569","2920","3014","2.2",
"전국","중소규모(5~299인)","215 장학관 및 기타 교육 종사자","2023. 1/2","60411","10591","10405","186","1632","1540","2.6",
"전국","중소규모(5~299인)","215 장학관 및 기타 교육 종사자","2023. 2/2","65699","4574","4426","148","1516","1503","2.3",
"전국","중소규모(5~299인)","221 법률 전문가","2023. 1/2","16242","713","620","93","394","316","2.4",
"전국","중소규모(5~299인)","221 법률 전문가","2023. 2/2","17182","850","739","111","504","421","2.8",
"전국","중소규모(5~299인)","222 법률 사무원","2023. 1/2","30804","1561","1372","189","710","710","2.3",
"전국","중소규모(5~299인)","222 법률 사무원","2023. 2/2","29942","1292","1261","31","618","618","2",
"전국","중소규모(5~299인)","231 사회복지사 및 상담사","2023. 1/2","125102","12876","11442","1434","4024","3789","3.1",
"전국","중소규모(5~299인)","231 사회복지사 및 상담사","2023. 2/2","119804","7766","6440","1326","4344","4119","3.5",
"전국","중소규모(5~299인)","232 보육교사 및 기타 사회복지 종사자","2023. 1/2","285603","40009","38298","1711","6957","6810","2.4",
"전국","중소규모(5~299인)","232 보육교사 및 기타 사회복지 종사자","2023. 2/2","280857","15785","15013","772","5082","6471","1.8",
"전국","중소규모(5~299인)","233 성직자 및 기타 종교 종사자","2023. 1/2","22778","330","310","20","184","184",".8",
"전국","중소규모(5~299인)","233 성직자 및 기타 종교 종사자","2023. 2/2","21900","185","160","25","330","346","1.5",
"전국","중소규모(5~299인)","240 경찰관, 소방관 및 교도관","2023. 1/2","153","0","0","0","0","0","0",
"전국","중소규모(5~299인)","240 경찰관, 소방관 및 교도관","2023. 2/2","159","4","4","0","0","0","0",
"전국","중소규모(5~299인)","250 군인","2023. 1/2","0","0","0","0","0","0","0",
"전국","중소규모(5~299인)","250 군인","2023. 2/2","0","0","0","0","0","0","0",
"전국","중소규모(5~299인)","30 보건ㆍ의료직","2023. 1/2","538338","47250","42260","4990","15951","16106","2.9",
"전국","중소규모(5~299인)","30 보건ㆍ의료직","2023. 2/2","526319","38231","33673","4558","15249","15646","2.8",
"전국","중소규모(5~299인)","301 의사, 한의사 및 치과의사","2023. 1/2","42524","3427","3035","392","1019","1046","2.3",
"전국","중소규모(5~299인)","301 의사, 한의사 및 치과의사","2023. 2/2","41493","1709","1352","357","868","837","2",
"전국","중소규모(5~299인)","302 수의사","2023. 1/2","3518","135","135","0","2","2",".1",
"전국","중소규모(5~299인)","302 수의사","2023. 2/2","3955","79","79","0","75","75","1.9",
"전국","중소규모(5~299인)","303 약사 및 한약사","2023. 1/2","13709","959","943","16","177","177","1.3",
"전국","중소규모(5~299인)","303 약사 및 한약사","2023. 2/2","14202","600","513","87","476","455","3.2",
"전국","중소규모(5~299인)","304 간호사","2023. 1/2","112697","13079","11107","1972","4856","4912","4.1",
"전국","중소규모(5~299인)","304 간호사","2023. 2/2","113739","11317","9748","1569","4018","4168","3.4",
"전국","중소규모(5~299인)","305 영양사","2023. 1/2","22650","1564","1417","147","378","380","1.6",
"전국","중소규모(5~299인)","305 영양사","2023. 2/2","19954","1125","1034","91","233","220","1.2",
"전국","중소규모(5~299인)","306 의료기사ㆍ치료사ㆍ재활사","2023. 1/2","140027","12407","11490","917","4182","4173","2.9",
"전국","중소규모(5~299인)","306 의료기사ㆍ치료사ㆍ재활사","2023. 2/2","131417","7854","6710","1144","4426","4539","3.3",
"전국","중소규모(5~299인)","307 보건ㆍ의료 종사자","2023. 1/2","203212","15679","14133","1546","5338","5417","2.6",
"전국","중소규모(5~299인)","307 보건ㆍ의료 종사자","2023. 2/2","201559","15547","14236","1311","5153","5351","2.5",
"전국","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2023. 1/2","170145","13106","10447","2659","7126","7145","4",
"전국","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2023. 2/2","164863","11058","9193","1865","6390","6199","3.7",
"전국","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2023. 1/2","75221","4231","3504","727","1541","1553","2",
"전국","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2023. 2/2","68857","2645","2269","376","1488","1623","2.1",
"전국","중소규모(5~299인)","411 작가ㆍ통번역가","2023. 1/2","14205","827","598","229","418","418","2.9",
"전국","중소규모(5~299인)","411 작가ㆍ통번역가","2023. 2/2","16383","937","701","236","500","509","3",
"전국","중소규모(5~299인)","412 기자 및 언론 전문가","2023. 1/2","17613","1539","1225","314","715","699","3.9",
"전국","중소규모(5~299인)","412 기자 및 언론 전문가","2023. 2/2","11090","425","346","79","303","302","2.7",
"전국","중소규모(5~299인)","413 학예사ㆍ사서ㆍ기록물관리사","2023. 1/2","8302","873","838","35","120","116","1.4",
"전국","중소규모(5~299인)","413 학예사ㆍ사서ㆍ기록물관리사","2023. 2/2","6343","223","194","29","47","61",".7",
"전국","중소규모(5~299인)","414 창작ㆍ공연 전문가(작가, 연극인 제외)","2023. 1/2","10857","236","186","50","58","58",".5",
"전국","중소규모(5~299인)","414 창작ㆍ공연 전문가(작가, 연극인 제외)","2023. 2/2","6471","335","314","21","275","276","4.1",
"전국","중소규모(5~299인)","415 디자이너","2023. 1/2","88274","7006","5409","1597","4595","4647","4.9",
"전국","중소규모(5~299인)","415 디자이너","2023. 2/2","90892","7053","5727","1326","4622","4488","4.8",
"전국","중소규모(5~299인)","416 연극ㆍ영화ㆍ방송 전문가","2023. 1/2","26342","2161","1846","315","1020","1007","3.7",
"전국","중소규모(5~299인)","416 연극ㆍ영화ㆍ방송 전문가","2023. 2/2","27297","1621","1517","104","468","388","1.7",
"전국","중소규모(5~299인)","417 문화ㆍ예술 기획자 및 매니저","2023. 1/2","4553","463","345","118","200","200","4.2",
"전국","중소규모(5~299인)","417 문화ㆍ예술 기획자 및 매니저","2023. 2/2","6387","465","393","72","174","175","2.7",
"전국","중소규모(5~299인)","420 스포츠ㆍ레크리에이션 종사자","2023. 1/2","75221","4231","3504","727","1541","1553","2",
"전국","중소규모(5~299인)","420 스포츠ㆍ레크리에이션 종사자","2023. 2/2","68857","2645","2269","376","1488","1623","2.1",
"전국","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2023. 1/2","46228","4753","4495","258","2327","2339","4.8",
"전국","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2023. 2/2","47404","3230","2897","333","2960","2997","5.9",
"전국","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 1/2","22650","3244","2885","359","1228","1240","5.1",
"전국","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2023. 2/2","25757","2666","2334","332","932","920","3.5",
"전국","중소규모(5~299인)","53 음식 서비스직","2023. 1/2","457603","56821","50641","6180","21920","22380","4.6",
"전국","중소규모(5~299인)","53 음식 서비스직","2023. 2/2","473563","54968","50731","4237","20219","20412","4.1",
"전국","중소규모(5~299인)","54 경호ㆍ경비직","2023. 1/2","156473","14376","13903","473","1723","1756","1.1",
"전국","중소규모(5~299인)","54 경호ㆍ경비직","2023. 2/2","143315","9345","8570","775","1978","2382","1.4",
"전국","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2023. 1/2","344794","35012","32616","2396","10312","11565","2.9",
"전국","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2023. 2/2","420786","43057","40367","2690","13240","15691","3.1",
"전국","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2023. 1/2","342872","37078","35398","1680","5623","6427","1.6",
"전국","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2023. 2/2","330989","27233","26102","1131","4928","6728","1.5",
"전국","중소규모(5~299인)","511 미용 서비스원","2023. 1/2","37811","3523","3325","198","2120","2124","5.3",
"전국","중소규모(5~299인)","511 미용 서비스원","2023. 2/2","38888","2425","2186","239","2619","2655","6.3",
"전국","중소규모(5~299인)","512 결혼ㆍ장례 등 예식 서비스원","2023. 1/2","8417","1231","1170","61","207","214","2.4",
"전국","중소규모(5~299인)","512 결혼ㆍ장례 등 예식 서비스원","2023. 2/2","8516","804","711","93","342","342","3.9",
"전국","중소규모(5~299인)","521 여행 서비스원","2023. 1/2","9797","1692","1530","162","699","684","6.7",
"전국","중소규모(5~299인)","521 여행 서비스원","2023. 2/2","10879","940","837","103","206","206","1.9",
"전국","중소규모(5~299인)","522 항공기ㆍ선박ㆍ열차 객실 승무원","2023. 1/2","1906","16","16","0","0","0","0",
"전국","중소규모(5~299인)","522 항공기ㆍ선박ㆍ열차 객실 승무원","2023. 2/2","2281","18","18","0","25","1","1.1",
"전국","중소규모(5~299인)","523 숙박시설 서비스원","2023. 1/2","5830","749","612","137","242","267","4",
"전국","중소규모(5~299인)","523 숙박시설 서비스원","2023. 2/2","6638","704","615","89","384","367","5.5",
"전국","중소규모(5~299인)","524 오락시설 서비스원","2023. 1/2","5116","787","726","61","287","289","5.3",
"전국","중소규모(5~299인)","524 오락시설 서비스원","2023. 2/2","5959","1004","864","140","317","346","5.1",
"전국","중소규모(5~299인)","531 주방장 및 조리사","2023. 1/2","220267","20240","18210","2030","7721","7901","3.4",
"전국","중소규모(5~299인)","531 주방장 및 조리사","2023. 2/2","226233","18658","17042","1616","7937","7903","3.4",
"전국","중소규모(5~299인)","532 식당 서비스원","2023. 1/2","237336","36581","32431","4150","14200","14479","5.6",
"전국","중소규모(5~299인)","532 식당 서비스원","2023. 2/2","247329","36309","33689","2620","12282","12509","4.7",
"전국","중소규모(5~299인)","541 경호ㆍ보안 종사자","2023. 1/2","28146","1936","1647","289","776","775","2.7",
"전국","중소규모(5~299인)","541 경호ㆍ보안 종사자","2023. 2/2","25445","1808","1114","694","1135","1400","4.3",
"전국","중소규모(5~299인)","542 경비원","2023. 1/2","128327","12440","12255","185","947","981",".7",
"전국","중소규모(5~299인)","542 경비원","2023. 2/2","117870","7537","7456","81","843","983",".7",
"전국","중소규모(5~299인)","550 돌봄 서비스 종사자","2023. 1/2","344794","35012","32616","2396","10312","11565","2.9",
"전국","중소규모(5~299인)","550 돌봄 서비스 종사자","2023. 2/2","420786","43057","40367","2690","13240","15691","3.1",
"전국","중소규모(5~299인)","561 청소ㆍ방역 및 가사 서비스원","2023. 1/2","283182","30699","29192","1507","4410","5187","1.5",
"전국","중소규모(5~299인)","561 청소ㆍ방역 및 가사 서비스원","2023. 2/2","261685","17095","16091","1004","4172","5113","1.6",
"전국","중소규모(5~299인)","562 검침ㆍ주차관리 및 기타 서비스 단순 종사자","2023. 1/2","59690","6380","6206","174","1213","1240","2",
"전국","중소규모(5~299인)","562 검침ㆍ주차관리 및 기타 서비스 단순 종사자","2023. 2/2","69304","10138","10011","127","756","1615","1.1",
"전국","중소규모(5~299인)","61 영업ㆍ판매직","2023. 1/2","886024","55447","47264","8183","26682","26531","2.9",
"전국","중소규모(5~299인)","61 영업ㆍ판매직","2023. 2/2","852069","48764","42966","5798","24575","24698","2.8",
"전국","중소규모(5~299인)","62 운전ㆍ운송직","2023. 1/2","560104","58681","32096","26585","49891","49166","8.2",
"전국","중소규모(5~299인)","62 운전ㆍ운송직","2023. 2/2","518513","41948","25383","16565","36605","36923","6.6",
"전국","중소규모(5~299인)","611 부동산 컨설턴트 및 중개인","2023. 1/2","2489","140","140","0","37","37","1.5",
"전국","중소규모(5~299인)","611 부동산 컨설턴트 및 중개인","2023. 2/2","3485","53","53","0","56","45","1.6",
"전국","중소규모(5~299인)","612 영업원 및 상품중개인","2023. 1/2","465211","21709","16033","5676","15905","15563","3.3",
"전국","중소규모(5~299인)","612 영업원 및 상품중개인","2023. 2/2","434686","16943","13211","3732","13830","13635","3.1",
"전국","중소규모(5~299인)","613 텔레마케터","2023. 1/2","10176","773","686","87","308","300","2.9",
"전국","중소규모(5~299인)","613 텔레마케터","2023. 2/2","8997","996","911","85","436","472","4.6",
"전국","중소규모(5~299인)","614 소규모 상점 경영 및 일선 관리 종사자","2023. 1/2","8420","160","9","151","176","176","2",
"전국","중소규모(5~299인)","614 소규모 상점 경영 및 일선 관리 종사자","2023. 2/2","6315","125","125","0","24","24",".4",
"전국","중소규모(5~299인)","615 판매 종사자","2023. 1/2","213699","18714","17322","1392","5738","5721","2.6",
"전국","중소규모(5~299인)","615 판매 종사자","2023. 2/2","207348","16170","15358","812","5691","5693","2.7",
"전국","중소규모(5~299인)","616 매장 계산원 및 매표원","2023. 1/2","82830","5036","4707","329","1613","1654","1.9",
"전국","중소규모(5~299인)","616 매장 계산원 및 매표원","2023. 2/2","74958","4504","4335","169","1148","1254","1.5",
"전국","중소규모(5~299인)","617 판촉 및 기타 판매 단순 종사자","2023. 1/2","103200","8914","8366","548","2905","3078","2.7",
"전국","중소규모(5~299인)","617 판촉 및 기타 판매 단순 종사자","2023. 2/2","116279","9972","8972","1000","3389","3576","2.8",
"전국","중소규모(5~299인)","621 항공기ㆍ선박ㆍ철도 조종사 및 관제사","2023. 1/2","23802","749","688","61","427","356","1.8",
"전국","중소규모(5~299인)","621 항공기ㆍ선박ㆍ철도 조종사 및 관제사","2023. 2/2","16912","418","382","36","216","118","1.3",
"전국","중소규모(5~299인)","622 자동차 운전원","2023. 1/2","383243","47289","22661","24628","44169","43683","10.3",
"전국","중소규모(5~299인)","622 자동차 운전원","2023. 2/2","356675","33592","18828","14764","31890","32178","8.2",
"전국","중소규모(5~299인)","623 물품이동장비 조작원(크레인, 호이스트, 지게차)","2023. 1/2","60645","2247","1884","363","1547","1559","2.5",
"전국","중소규모(5~299인)","623 물품이동장비 조작원(크레인, 호이스트, 지게차)","2023. 2/2","60330","2177","1772","405","1143","1180","1.9",
"전국","중소규모(5~299인)","624 택배원 및 기타 운송 종사자","2023. 1/2","92414","8396","6863","1533","3748","3568","3.9",
"전국","중소규모(5~299인)","624 택배원 및 기타 운송 종사자","2023. 2/2","84597","5761","4401","1360","3356","3447","3.8",
"전국","중소규모(5~299인)","70 건설ㆍ채굴직","2023. 1/2","520062","91738","89246","2492","13098","13390","2.5",
"전국","중소규모(5~299인)","70 건설ㆍ채굴직","2023. 2/2","530156","111102","109504","1598","14736","15680","2.7",
"전국","중소규모(5~299인)","701 건설구조 기능원","2023. 1/2","103727","15051","14756","295","2445","2468","2.3",
