"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","148559","9872","8722","1150","4602","4409","3",
"전국","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","156955","11820","10151","1669","4887","5094","3",
"전국","중소규모(5~299인)","R90 창작, 예술 및 여가관련 서비스업","2022. 1/2","35375","3737","3576","161","1244","1254","3.4",
"전국","중소규모(5~299인)","R90 창작, 예술 및 여가관련 서비스업","2022. 2/2","36598","3123","2958","165","1130","1263","3",
"전국","중소규모(5~299인)","R91 스포츠 및 오락관련 서비스업","2022. 1/2","113183","6135","5146","989","3358","3155","2.9",
"전국","중소규모(5~299인)","R91 스포츠 및 오락관련 서비스업","2022. 2/2","120357","8697","7193","1504","3757","3831","3",
"전국","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","252099","17435","15946","1489","7601","8091","2.9",
"전국","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","255263","14447","12815","1632","8610","9978","3.3",
"전국","중소규모(5~299인)","S94 협회 및 단체","2022. 1/2","77290","4994","4624","370","2269","1867","2.9",
"전국","중소규모(5~299인)","S94 협회 및 단체","2022. 2/2","78762","2502","2179","323","1533","1339","1.9",
"전국","중소규모(5~299인)","S95 개인 및 소비용품 수리업","2022. 1/2","85294","3234","2724","510","1943","1924","2.2",
"전국","중소규모(5~299인)","S95 개인 및 소비용품 수리업","2022. 2/2","84152","3284","2745","539","1895","1917","2.2",
"전국","중소규모(5~299인)","S96 기타 개인 서비스업","2022. 1/2","89514","9207","8598","609","3389","4300","3.6",
"전국","중소규모(5~299인)","S96 기타 개인 서비스업","2022. 2/2","92349","8661","7890","771","5182","6722","5.3",
"서울특별시","5규모(300인이상)","전산업","2022. 1/2","1027931","89593","86391","3202","20500","22422","2",
"서울특별시","5규모(300인이상)","전산업","2022. 2/2","1052741","81035","77698","3337","19174","20883","1.8",
"서울특별시","5규모(300인이상)","BC 광공업 (05-34)","2022. 1/2","9707","532","507","25","278","278","2.8",
"서울특별시","5규모(300인이상)","BC 광공업 (05-34)","2022. 2/2","9169","477","447","30","237","237","2.5",
"서울특별시","5규모(300인이상)","B.광업(05~08)","2022. 1/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","B.광업(05~08)","2022. 2/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","C.제조업(10~34)","2022. 1/2","9707","532","507","25","278","278","2.8",
"서울특별시","5규모(300인이상)","C.제조업(10~34)","2022. 2/2","9169","477","447","30","237","237","2.5",
"서울특별시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","1018224","89061","85884","3177","20222","22144","1.9",
"서울특별시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","1043571","80558","77250","3308","18937","20646","1.8",
"서울특별시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","1297","28","28","0","6","6",".5",
"서울특별시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","1507","32","32","0","8","8",".5",
"서울특별시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","0","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","F.건설업(41~42)","2022. 1/2","61796","3091","3041","50","945","945","1.5",
"서울특별시","5규모(300인이상)","F.건설업(41~42)","2022. 2/2","62927","3090","2970","120","710","771","1.1",
"서울특별시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","93909","5160","4425","735","3374","3399","3.5",
"서울특별시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","90819","4927","4632","295","2221","2243","2.4",
"서울특별시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","593156","70593","69048","1545","10175","11969","1.7",
"서울특별시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","611447","61897","59820","2077","10388","11957","1.7",
"서울특별시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","269363","10216","9370","846","5728","5831","2.1",
"서울특별시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","278379","10644","9828","816","5619","5674","2",
"서울특별시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 1/2","85434","4680","3965","715","3169","3195","3.6",
"서울특별시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 2/2","82460","4164","3907","257","1922","1944","2.3",
"서울특별시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 1/2","49021","477","431","46","451","451",".9",
"서울특별시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 2/2","51115","615","596","19","487","487",".9",
"서울특별시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 1/2","8475","480","460","20","206","204","2.4",
"서울특별시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 2/2","8359","763","726","37","299","299","3.5",
"서울특별시","5규모(300인이상)","J.정보통신업(58~63)","2022. 1/2","111492","5471","4989","482","3317","3356","2.9",
"서울특별시","5규모(300인이상)","J.정보통신업(58~63)","2022. 2/2","116825","5945","5502","443","2966","2980","2.5",
"서울특별시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 1/2","107553","4239","3921","318","1954","2019","1.8",
"서울특별시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 2/2","108932","4052","3698","354","2159","2200","1.9",
"서울특별시","5규모(300인이상)","L.부동산업(68)","2022. 1/2","12082","2462","2415","47","134","134","1.1",
"서울특별시","5규모(300인이상)","L.부동산업(68)","2022. 2/2","11702","1325","1314","11","55","55",".5",
"서울특별시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","162927","8042","7853","189","3376","3370","2",
"서울특별시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","169508","9849","9450","399","3162","3228","1.8",
"서울특별시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","246139","43760","42883","877","4723","5500","1.9",
"서울특별시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","253695","35919","34568","1351","5230","5782","2",
"서울특별시","5규모(300인이상)","P.교육 서비스업(85)","2022. 1/2","61165","8484","8185","299","564","1268",".9",
"서울특별시","5규모(300인이상)","P.교육 서비스업(85)","2022. 2/2","62660","9207","9083","124","877","1826","1.4",
"서울특별시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","105023","7581","7447","134","1342","1660","1.3",
"서울특별시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","107781","5342","5149","193","1014","1016",".9",
"서울특별시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","3784","265","265","0","37","37","1",
"서울특별시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","4335","247","247","0","48","48","1.1",
"서울특별시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","2037","0","0","0","0","0","0",
"서울특별시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","1765","9","7","2","2","2",".1",
"서울특별시","중소규모(5~299인)","전산업","2022. 1/2","2542932","210028","176029","33999","98975","100060","3.7",
"서울특별시","중소규모(5~299인)","전산업","2022. 2/2","2578661","196732","158616","38116","98679","100229","3.7",
"서울특별시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 1/2","110835","5525","4686","839","3419","3378","3",
"서울특별시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 2/2","110951","6538","5539","999","3084","3245","2.7",
"서울특별시","중소규모(5~299인)","B.광업(05~08)","2022. 1/2","56","1","1","0","0","0","0",
"서울특별시","중소규모(5~299인)","B.광업(05~08)","2022. 2/2","55","5","5","0","0","0","0",
"서울특별시","중소규모(5~299인)","C.제조업(10~34)","2022. 1/2","110780","5523","4685","838","3419","3378","3",
"서울특별시","중소규모(5~299인)","C.제조업(10~34)","2022. 2/2","110896","6533","5534","999","3084","3245","2.7",
"서울특별시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","2432097","204503","171342","33161","95556","96682","3.8",
"서울특별시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","2467710","190194","153077","37117","95595","96984","3.7",
"서울특별시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","4755","52","52","0","31","25",".6",
"서울특별시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","4626","46","40","6","42","42",".9",
"서울특별시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","7048","321","287","34","85","85","1.2",
"서울특별시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","7066","322","275","47","106","106","1.5",
"서울특별시","중소규모(5~299인)","F.건설업(41~42)","2022. 1/2","284948","18753","16697","2056","4258","4229","1.5",
"서울특별시","중소규모(5~299인)","F.건설업(41~42)","2022. 2/2","298693","24915","23101","1814","5898","5684","1.9",
"서울특별시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","501704","35392","29490","5902","18901","19001","3.6",
"서울특별시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","500917","34725","28637","6088","20344","20193","3.9",
"서울특별시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","1103338","104987","95304","9683","36330","37952","3.2",
"서울특별시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","1112707","85354","74576","10778","35171","37150","3.1",
"서울특별시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","542107","45372","29851","15521","36068","35500","6.2",
"서울특별시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","555393","45200","26764","18436","34181","33957","5.8",
"서울특별시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 1/2","395538","23746","19165","4581","12624","12743","3.1",
"서울특별시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 2/2","390921","20836","16850","3986","12672","12496","3.1",
"서울특별시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 1/2","97188","13786","3944","9842","14657","14247","13.1",
"서울특별시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 2/2","96506","13936","3970","9966","15190","15135","13.6",
"서울특별시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 1/2","106166","11646","10325","1321","6277","6258","5.6",
"서울특별시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 2/2","109996","13889","11787","2102","7672","7697","6.5",
"서울특별시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 1/2","302602","25629","20384","5245","18370","18229","5.7",
"서울특별시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 2/2","315870","25628","17443","8185","17156","16964","5.2",
"서울특별시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 1/2","137562","5904","5470","434","3010","2999","2.1",
"서울특별시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 2/2","138391","5591","5310","281","1793","1816","1.3",
"서울특별시","중소규모(5~299인)","L.부동산업(68)","2022. 1/2","77985","5061","4909","152","1109","1147","1.4",
"서울특별시","중소규모(5~299인)","L.부동산업(68)","2022. 2/2","77214","3683","3365","318","1067","1189","1.4",
"서울특별시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","315596","19299","16798","2501","11610","11712","3.5",
"서울특별시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","322014","19768","16864","2904","11643","11447","3.5",
"서울특별시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","203078","30020","27137","2883","9147","9442","4.3",
"서울특별시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","198008","23122","19919","3203","7439","8041","3.6",
"서울특별시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 1/2","130738","14387","13278","1109","2629","2504","2",
"서울특별시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 2/2","131242","7639","7024","615","2389","2287","1.8",
"서울특별시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","258508","26901","24463","2438","8701","9204","3.3",
"서울특별시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","263229","22828","19793","3035","8811","8802","3.2",
"서울특별시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","27449","2234","2043","191","1290","1269","4.5",
"서울특별시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","29703","2831","2691","140","1045","1045","3.4",
"서울특별시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","82937","6763","6390","373","1759","2589","2.1",
"서울특별시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","84230","5162","4644","518","2672","4233","3.1",
"부산광역시","5규모(300인이상)","전산업","2022. 1/2","103116","8095","7821","274","1085","1595","1",
"부산광역시","5규모(300인이상)","전산업","2022. 2/2","102435","5580","5047","533","1109","1445","1.1",
"부산광역시","5규모(300인이상)","BC 광공업 (05-34)","2022. 1/2","18904","830","806","24","199","188","1",
"부산광역시","5규모(300인이상)","BC 광공업 (05-34)","2022. 2/2","18553","546","531","15","138","170",".7",
"부산광역시","5규모(300인이상)","B.광업(05~08)","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","B.광업(05~08)","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","C.제조업(10~34)","2022. 1/2","18904","830","806","24","199","188","1",
"부산광역시","5규모(300인이상)","C.제조업(10~34)","2022. 2/2","18553","546","531","15","138","170",".7",
"부산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","84212","7266","7015","251","887","1406","1",
"부산광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","83883","5035","4516","519","971","1275","1.1",
"부산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","2491","1","1","0","0","0","0",
"부산광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","2792","3","3","0","0","0","0",
"부산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","F.건설업(41~42)","2022. 1/2","1634","134","110","24","24","24","1.4",
"부산광역시","5규모(300인이상)","F.건설업(41~42)","2022. 2/2","1694","262","240","22","21","21","1.2",
"부산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","3462","9","4","5","42","42","1.2",
"부산광역시","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","3663","90","70","20","53","53","1.4",
"부산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","61786","6676","6456","220","634","726","1",
"부산광역시","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","60316","3853","3412","441","808","1087","1.3",
"부산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","17330","447","445","2","186","614","1.1",
"부산광역시","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","18210","830","793","37","90","114",".5",
"부산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 1/2","2426","0","0","0","21","21",".9",
"부산광역시","5규모(300인이상)","G.도매 및 소매업(45~47)","2022. 2/2","2362","20","20","0","33","33","1.4",
"부산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 1/2","10275","188","186","2","107","107","1",
"부산광역시","5규모(300인이상)","H.운수 및 창고업(49~52)","2022. 2/2","10938","514","486","28","90","91",".8",
"부산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 1/2","1036","9","4","5","21","21","2",
"부산광역시","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2022. 2/2","1301","70","50","20","20","20","1.5",
"부산광역시","5규모(300인이상)","J.정보통신업(58~63)","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","J.정보통신업(58~63)","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 1/2","4564","258","258","0","79","507","1.7",
"부산광역시","5규모(300인이상)","K.금융 및 보험업(64~66)","2022. 2/2","4479","313","304","9","0","24","0",
"부산광역시","5규모(300인이상)","L.부동산업(68)","2022. 1/2","405","5","5","0","0","33","0",
"부산광역시","5규모(300인이상)","L.부동산업(68)","2022. 2/2","659","64","62","2","6","6",".9",
"부산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","2573","88","88","0","41","41","1.6",
"부산광역시","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","2555","41","41","0","21","35",".8",
"부산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","19199","1876","1838","38","228","316","1.2",
"부산광역시","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","17497","1142","935","207","191","363","1.1",
"부산광역시","5규모(300인이상)","P.교육 서비스업(85)","2022. 1/2","10899","1584","1506","78","39","39",".4",
"부산광역시","5규모(300인이상)","P.교육 서비스업(85)","2022. 2/2","10915","1253","1187","66","68","75",".6",
"부산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","27909","3017","2949","68","197","208",".7",
"부산광역시","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","27820","1271","1171","100","437","527","1.5",
"부산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","800","107","71","36","129","89","13.9",
"부산광역시","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","870","81","16","65","85","81","8.9",
"부산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","중소규모(5~299인)","전산업","2022. 1/2","658965","49538","43587","5951","16589","16649","2.5",
"부산광역시","중소규모(5~299인)","전산업","2022. 2/2","665872","43008","37015","5993","15462","15426","2.3",
"부산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 1/2","125931","6393","4837","1556","4461","4378","3.4",
"부산광역시","중소규모(5~299인)","BC 광공업 (05-34)","2022. 2/2","126723","6208","4808","1400","4027","3992","3.1",
"부산광역시","중소규모(5~299인)","B.광업(05~08)","2022. 1/2","37","2","2","0","1","1","2.6",
"부산광역시","중소규모(5~299인)","B.광업(05~08)","2022. 2/2","30","2","2","0","1","1","3.2",
"부산광역시","중소규모(5~299인)","C.제조업(10~34)","2022. 1/2","125894","6391","4835","1556","4460","4377","3.4",
"부산광역시","중소규모(5~299인)","C.제조업(10~34)","2022. 2/2","126693","6205","4806","1399","4026","3991","3.1",
"부산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","533035","43145","38750","4395","12128","12271","2.2",
"부산광역시","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","539150","36800","32207","4593","11435","11434","2.1",
"부산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","1419","31","29","2","4","4",".3",
"부산광역시","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","1275","21","14","7","15","15","1.2",
"부산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","5713","228","214","14","87","87","1.5",
"부산광역시","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 2/2","5741","211","176","35","32","32",".6",
"부산광역시","중소규모(5~299인)","F.건설업(41~42)","2022. 1/2","71383","9398","8972","426","1349","1524","1.9",
"부산광역시","중소규모(5~299인)","F.건설업(41~42)","2022. 2/2","70893","10305","9854","451","930","917","1.3",
"부산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 1/2","104075","5770","5264","506","2531","2519","2.4",
"부산광역시","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2022. 2/2","107330","6464","5680","784","2547","2563","2.3",
"부산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 1/2","263861","23222","21438","1784","4984","5032","1.9",
"부산광역시","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2022. 2/2","266270","15208","13611","1597","4560","4530","1.7",
"부산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 1/2","93716","4756","3075","1681","3265","3195","3.4",
"부산광역시","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2022. 2/2","94657","4822","3062","1760","3398","3424","3.5",
"부산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 1/2","76693","3435","3066","369","1443","1451","1.8",
"부산광역시","중소규모(5~299인)","G.도매 및 소매업(45~47)","2022. 2/2","77556","3308","3009","299","1154","1189","1.5",
"부산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 1/2","49763","3223","1651","1572","2809","2766","5.3",
"부산광역시","중소규모(5~299인)","H.운수 및 창고업(49~52)","2022. 2/2","50919","3561","1874","1687","2974","2940","5.5",
"부산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 1/2","27382","2335","2198","137","1088","1069","3.8",
"부산광역시","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2022. 2/2","29774","3157","2671","486","1393","1374","4.5",
"부산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 1/2","12883","653","562","91","321","305","2.4",
"부산광역시","중소규모(5~299인)","J.정보통신업(58~63)","2022. 2/2","13158","553","512","41","262","262","2",
"부산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 1/2","29651","850","834","16","131","121",".4",
"부산광역시","중소규모(5~299인)","K.금융 및 보험업(64~66)","2022. 2/2","29304","686","662","24","147","207",".5",
"부산광역시","중소규모(5~299인)","L.부동산업(68)","2022. 1/2","15459","630","589","41","82","49",".5",
"부산광역시","중소규모(5~299인)","L.부동산업(68)","2022. 2/2","14988","302","295","7","68","54",".5",
"부산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 1/2","34002","1715","1547","168","703","702","2",
"부산광역시","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2022. 2/2","34922","1815","1541","274","668","711","1.9",
"부산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 1/2","48801","3826","3288","538","911","923","1.8",
"부산광역시","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2022. 2/2","50823","3473","2838","635","1061","1083","2",
"부산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 1/2","25801","4568","4409","159","578","571","2.2",
"부산광역시","중소규모(5~299인)","P.교육 서비스업(85)","2022. 2/2","26366","1824","1746","78","370","359","1.4",
"부산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 1/2","113253","10471","9818","653","2219","2313","1.9",
"부산광역시","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2022. 2/2","111954","6919","6434","485","2058","1988","1.8",
"부산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 1/2","7077","529","529","0","99","84","1.4",
"부산광역시","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2022. 2/2","7641","307","307","0","108","108","1.4",
"부산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 1/2","13756","1254","1044","210","304","304","2.2",
"부산광역시","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2022. 2/2","13835","359","274","85","194","194","1.4",
"대구광역시","5규모(300인이상)","전산업","2022. 1/2","56821","5049","4725","324","998","1381","1.7",
"대구광역시","5규모(300인이상)","전산업","2022. 2/2","57663","4359","4023","336","1084","1597","1.8",
"대구광역시","5규모(300인이상)","BC 광공업 (05-34)","2022. 1/2","12413","642","579","63","201","195","1.6",
"대구광역시","5규모(300인이상)","BC 광공업 (05-34)","2022. 2/2","12357","685","649","36","259","258","2.1",
"대구광역시","5규모(300인이상)","B.광업(05~08)","2022. 1/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","B.광업(05~08)","2022. 2/2","0","0","0","0","0","0","0",
"대구광역시","5규모(300인이상)","C.제조업(10~34)","2022. 1/2","12413","642","579","63","201","195","1.6",
"대구광역시","5규모(300인이상)","C.제조업(10~34)","2022. 2/2","12357","685","649","36","259","258","2.1",
"대구광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 1/2","44408","4407","4146","261","796","1186","1.8",
"대구광역시","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2022. 2/2","45307","3674","3373","301","825","1339","1.8",
"대구광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 1/2","1044","2","2","0","0","0","0",
"대구광역시","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2022. 2/2","1051","3","3","0","0","0","0",
"대구광역시","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2022. 1/2","0","0","0","0","0","0","0",
