"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"서울특별시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","14461","1086","1048","38","138","138",".9",
"서울특별시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 1/2","2581","82","54","28","45","45","1.7",
"서울특별시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 2/2","3118","183","136","47","87","95","2.7",
"서울특별시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","514","25","23","2","17","17","3.2",
"서울특별시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","297","4","4","0","8","8","2.6",
"서울특별시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 1/2","976","26","25","1","1","1",".1",
"서울특별시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 2/2","961","25","21","4","9","9",".9",
"서울특별시","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 1/2","2842","219","215","4","35","35","1.2",
"서울특별시","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 2/2","2855","165","164","1","84","84","2.9",
"서울특별시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","871","15","15","0","4","4",".5",
"서울특별시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","937","15","15","0","6","6",".6",
"서울특별시","5규모(300인이상)","89 제조 단순직","2022. 1/2","6354","1963","1905","58","174","173","2.7",
"서울특별시","5규모(300인이상)","89 제조 단순직","2022. 2/2","6754","859","819","40","54","62",".8",
"서울특별시","5규모(300인이상)","90 농림어업직","2022. 1/2","247","39","38","1","1","2",".4",
"서울특별시","5규모(300인이상)","90 농림어업직","2022. 2/2","248","33","33","0","3","3","1.2",
"서울특별시","5규모(300인이상)","전직종","2022. 1/2","1027931","89593","86391","3202","20500","22422","2",
"서울특별시","5규모(300인이상)","전직종","2022. 2/2","1052741","81035","77698","3337","19174","20883","1.8",
"서울특별시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","365409","24438","23123","1315","7957","8137","2.1",
"서울특별시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","371308","23828","22717","1111","7236","7436","1.9",
"서울특별시","5규모(300인이상)","1 연구직 및 공학기술직","2022. 1/2","171531","10542","9851","691","5118","5127","2.9",
"서울특별시","5규모(300인이상)","1 연구직 및 공학기술직","2022. 2/2","177159","10031","9353","678","4362","4464","2.4",
"서울특별시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","56279","7515","7351","164","621","1231","1.1",
"서울특별시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","57917","8366","8196","170","674","1534","1.2",
"서울특별시","5규모(300인이상)","3 보건ㆍ의료직","2022. 1/2","84430","6817","6708","109","1032","1357","1.2",
"서울특별시","5규모(300인이상)","3 보건ㆍ의료직","2022. 2/2","86150","4480","4345","135","773","775",".9",
"서울특별시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","37289","2078","1860","218","768","802","2",
"서울특별시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","38883","1968","1778","190","776","791","2",
"서울특별시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","145762","21422","21152","270","1688","1982","1.1",
"서울특별시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","151778","17649","17124","525","1934","1939","1.3",
"서울특별시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","117913","11249","10951","298","2719","3189","2.3",
"서울특별시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","119772","11084","10709","375","2854","3362","2.3",
"서울특별시","5규모(300인이상)","7 건설ㆍ채굴직","2022. 1/2","7052","759","757","2","91","91","1.3",
"서울특별시","5규모(300인이상)","7 건설ㆍ채굴직","2022. 2/2","6561","490","484","6","7","7",".1",
"서울특별시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","42019","4734","4601","133","505","504","1.2",
"서울특별시","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","42965","3105","2958","147","557","573","1.3",
"서울특별시","5규모(300인이상)","9 농림어업직","2022. 1/2","247","39","38","1","1","2",".4",
"서울특별시","5규모(300인이상)","9 농림어업직","2022. 2/2","248","33","33","0","3","3","1.2",
"서울특별시","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 1/2","31921","719","600","119","201","179",".6",
"서울특별시","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 2/2","31294","461","388","73","195","185",".6",
"서울특별시","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","689841","41291","35983","5308","19473","19422","2.7",
"서울특별시","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","694803","41550","34948","6602","19738","19593","2.8",
"서울특별시","중소규모(5~299인)","03 금융ㆍ보험직","2022. 1/2","95967","3684","3381","303","2397","2397","2.4",
"서울특별시","중소규모(5~299인)","03 금융ㆍ보험직","2022. 2/2","96417","3432","3301","131","1268","1297","1.3",
"서울특별시","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 1/2","7386","679","679","0","251","251","3.3",
"서울특별시","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 2/2","7721","466","437","29","78","125","1",
"서울특별시","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 1/2","10440","1185","1115","70","370","370","3.4",
"서울특별시","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 2/2","13304","1603","1445","158","298","298","2.2",
"서울특별시","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","167876","15330","11486","3844","12298","12220","6.8",
"서울특별시","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","176700","16198","10645","5553","11588","11546","6.2",
"서울특별시","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","72001","4753","4228","525","2381","2448","3.2",
"서울특별시","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","74778","4819","3782","1037","2675","2534","3.5",
"서울특별시","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","52150","3917","2651","1266","2626","2624","4.8",
"서울특별시","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","52519","3319","2600","719","2223","2200","4.1",
"서울특별시","중소규모(5~299인)","21 교육직","2022. 1/2","88921","10644","10099","545","1427","1348","1.6",
"서울특별시","중소규모(5~299인)","21 교육직","2022. 2/2","90349","4442","4342","100","1308","1196","1.4",
"서울특별시","중소규모(5~299인)","22 법률직","2022. 1/2","31034","1727","1555","172","1164","1199","3.6",
"서울특별시","중소규모(5~299인)","22 법률직","2022. 2/2","31475","1144","882","262","909","909","2.8",
"서울특별시","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 1/2","76964","8701","8433","268","1446","1468","1.8",
"서울특별시","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 2/2","77024","5252","4743","509","1481","1449","1.9",
"서울특별시","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","0","0","0","0","0","0","0",
"서울특별시","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","0","0","0","0","0","0","0",
"서울특별시","중소규모(5~299인)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"서울특별시","중소규모(5~299인)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"서울특별시","중소규모(5~299인)","30 보건ㆍ의료직","2022. 1/2","103793","10637","9416","1221","3947","5221","3.7",
"서울특별시","중소규모(5~299인)","30 보건ㆍ의료직","2022. 2/2","106939","9830","7821","2009","4615","5998","4.1",
"서울특별시","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","109318","9942","8454","1488","6276","6206","5.4",
"서울특별시","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","108209","9177","7058","2119","5950","5911","5.2",
"서울특별시","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 1/2","9451","645","586","59","346","325","3.5",
"서울특별시","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 2/2","9803","1019","1012","7","221","221","2.2",
"서울특별시","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 1/2","19212","1773","1559","214","822","822","4.1",
"서울특별시","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 2/2","17480","1585","1508","77","929","929","5",
"서울특별시","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","9643","734","559","175","440","440","4.4",
"서울특별시","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","9911","819","792","27","499","886","4.8",
"서울특별시","중소규모(5~299인)","53 음식 서비스직","2022. 1/2","103945","14221","12732","1489","6595","6575","6",
"서울특별시","중소규모(5~299인)","53 음식 서비스직","2022. 2/2","112480","16914","14295","2619","8493","8516","7",
"서울특별시","중소규모(5~299인)","54 경호ㆍ경비직","2022. 1/2","44519","5530","5453","77","417","557",".9",
"서울특별시","중소규모(5~299인)","54 경호ㆍ경비직","2022. 2/2","43204","3758","3647","111","492","490","1.1",
"서울특별시","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","39708","4728","4326","402","1524","1524","3.7",
"서울특별시","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","43010","3832","3599","233","1768","1768","3.9",
"서울특별시","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 1/2","81512","9457","8965","492","1361","1418","1.6",
"서울특별시","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 2/2","77892","6713","6343","370","1336","1553","1.7",
"서울특별시","중소규모(5~299인)","61 영업ㆍ판매직","2022. 1/2","305840","23770","20514","3256","11756","11740","3.7",
"서울특별시","중소규모(5~299인)","61 영업ㆍ판매직","2022. 2/2","299030","19001","15093","3908","11484","11385","3.7",
"서울특별시","중소규모(5~299인)","62 운전ㆍ운송직","2022. 1/2","73951","14398","4062","10336","14998","14738","16.9",
"서울특별시","중소규모(5~299인)","62 운전ㆍ운송직","2022. 2/2","76166","14797","4562","10235","15406","15478","16.8",
"서울특별시","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 1/2","151529","12187","11088","1099","1734","1762","1.1",
"서울특별시","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 2/2","167899","17435","17276","159","1851","1813","1.1",
"서울특별시","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","33989","1243","888","355","653","671","1.9",
"서울특별시","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","34653","1805","1624","181","773","773","2.2",
"서울특별시","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","2962","312","307","5","99","99","3.2",
"서울특별시","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","1784","43","43","0","84","84","4.5",
"서울특별시","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","54184","2704","2421","283","1062","1078","1.9",
"서울특별시","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","48478","2364","2146","218","1038","1054","2.1",
"서울특별시","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 1/2","23599","1897","1601","296","775","820","3.2",
"서울특별시","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 2/2","23690","1633","1333","300","607","607","2.5",
"서울특별시","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","2698","147","138","9","33","33","1.2",
"서울특별시","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","2656","57","26","31","82","82","3",
"서울특별시","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 1/2","11512","257","183","74","293","293","2.5",
"서울특별시","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 2/2","12356","537","500","37","228","228","1.8",
"서울특별시","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 1/2","8964","1056","913","143","531","531","5.6",
"서울특별시","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 2/2","8937","1059","1022","37","386","386","4.1",
"서울특별시","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","12184","484","484","0","400","400","3.2",
"서울특별시","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","10854","669","557","112","301","301","2.7",
"서울특별시","중소규모(5~299인)","89 제조 단순직","2022. 1/2","13916","1106","1012","94","883","883","6",
"서울특별시","중소규모(5~299인)","89 제조 단순직","2022. 2/2","15548","972","817","155","314","375","2",
"서울특별시","중소규모(5~299인)","90 농림어업직","2022. 1/2","2001","169","157","12","0","0","0",
"서울특별시","중소규모(5~299인)","90 농림어업직","2022. 2/2","1293","29","29","0","60","60","4.4",
"서울특별시","중소규모(5~299인)","전직종","2022. 1/2","2542932","210028","176029","33999","98975","100060","3.7",
"서울특별시","중소규모(5~299인)","전직종","2022. 2/2","2578661","196732","158616","38116","98679","100229","3.7",
"서울특별시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","817729","45693","39964","5729","22070","21998","2.6",
"서울특별시","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","822514","45443","38637","6806","21202","21075","2.5",
"서울특별시","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 1/2","309853","25864","20159","5705","17926","17914","5.5",
"서울특별시","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 2/2","325023","26404","18909","7495","16863","16703","4.9",
"서울특별시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","196920","21072","20087","985","4036","4015","2",
"서울특별시","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","198849","10838","9966","872","3697","3554","1.8",
"서울특별시","중소규모(5~299인)","3 보건ㆍ의료직","2022. 1/2","103793","10637","9416","1221","3947","5221","3.7",
"서울특별시","중소규모(5~299인)","3 보건ㆍ의료직","2022. 2/2","106939","9830","7821","2009","4615","5998","4.1",
"서울특별시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","118769","10588","9040","1548","6622","6531","5.3",
"서울특별시","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","118013","10196","8070","2126","6171","6132","5",
"서울특별시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","298540","36444","33595","2849","11158","11335","3.6",
"서울특별시","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","303978","33621","30184","3437","13517","14142","4.3",
"서울특별시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","379791","38169","24576","13593","26754","26477","6.6",
"서울특별시","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","375197","33798","19655","14143","26889","26863","6.7",
"서울특별시","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 1/2","151529","12187","11088","1099","1734","1762","1.1",
"서울특별시","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 2/2","167899","17435","17276","159","1851","1813","1.1",
"서울특별시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","164009","9206","7947","1259","4728","4807","2.8",
"서울특별시","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","158957","9138","8068","1070","3813","3889","2.3",
"서울특별시","중소규모(5~299인)","9 농림어업직","2022. 1/2","2001","169","157","12","0","0","0",
"서울특별시","중소규모(5~299인)","9 농림어업직","2022. 2/2","1293","29","29","0","60","60","4.4",
"부산광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 1/2","1742","19","19","0","0","3","0",
"부산광역시","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 2/2","1847","10","10","0","0","0","0",
"부산광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","16077","1185","1168","17","287","681","1.8",
"부산광역시","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","16176","910","893","17","134","157",".8",
"부산광역시","5규모(300인이상)","03 금융ㆍ보험직","2022. 1/2","1615","27","27","0","0","0","0",
"부산광역시","5규모(300인이상)","03 금융ㆍ보험직","2022. 2/2","1469","21","21","0","0","0","0",
"부산광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 1/2","162","33","33","0","5","30","3",
"부산광역시","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 2/2","116","5","5","0","3","3","2.5",
"부산광역시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 1/2","711","19","19","0","5","5",".7",
"부산광역시","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 2/2","659","12","11","1","1","1",".2",
"부산광역시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","1183","13","13","0","17","20","1.4",
"부산광역시","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","1315","30","28","2","10","10",".8",
"부산광역시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","1338","55","30","25","38","47","2.8",
"부산광역시","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","1290","57","36","21","28","42","2.1",
"부산광역시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","5528","106","105","1","92","94","1.6",
"부산광역시","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","5222","98","97","1","73","73","1.4",
"부산광역시","5규모(300인이상)","21 교육직","2022. 1/2","7690","930","854","76","12","12",".2",
"부산광역시","5규모(300인이상)","21 교육직","2022. 2/2","7733","904","847","57","40","46",".5",
"부산광역시","5규모(300인이상)","22 법률직","2022. 1/2","46","1","1","0","0","1","0",
"부산광역시","5규모(300인이상)","22 법률직","2022. 2/2","77","5","5","0","0","0","0",
"부산광역시","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 1/2","138","21","19","2","3","3","2.1",
"부산광역시","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 2/2","143","9","8","1","1","1",".7",
"부산광역시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","30 보건ㆍ의료직","2022. 1/2","24389","2734","2671","63","173","186",".7",
"부산광역시","5규모(300인이상)","30 보건ㆍ의료직","2022. 2/2","24232","1113","1030","83","411","501","1.7",
"부산광역시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","303","7","7","0","6","6","1.9",
"부산광역시","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","309","6","6","0","5","5","1.6",
"부산광역시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 1/2","485","109","74","35","89","89","15.5",
"부산광역시","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 2/2","542","83","17","66","83","83","13.3",
"부산광역시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 1/2","35","4","4","0","0","0","0",
"부산광역시","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 2/2","35","2","2","0","0","0","0",
"부산광역시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","632","5","2","3","5","5",".8",
"부산광역시","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","723","15","15","0","0","0","0",
"부산광역시","5규모(300인이상)","53 음식 서비스직","2022. 1/2","1022","57","50","7","24","24","2.3",
"부산광역시","5규모(300인이상)","53 음식 서비스직","2022. 2/2","1078","83","43","40","45","45","4",
"부산광역시","5규모(300인이상)","54 경호ㆍ경비직","2022. 1/2","6148","638","631","7","43","52",".7",
"부산광역시","5규모(300인이상)","54 경호ㆍ경비직","2022. 2/2","6028","361","357","4","20","20",".3",
"부산광역시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","159","12","12","0","0","0","0",
"부산광역시","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","159","21","21","0","0","0","0",
"부산광역시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 1/2","5781","728","726","2","11","44",".2",
"부산광역시","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 2/2","4903","293","291","2","20","20",".4",
"부산광역시","5규모(300인이상)","61 영업ㆍ판매직","2022. 1/2","3131","201","191","10","97","117","3",
"부산광역시","5규모(300인이상)","61 영업ㆍ판매직","2022. 2/2","3436","258","88","170","56","251","1.6",
"부산광역시","5규모(300인이상)","62 운전ㆍ운송직","2022. 1/2","7476","167","161","6","34","33",".5",
"부산광역시","5규모(300인이상)","62 운전ㆍ운송직","2022. 2/2","7951","447","419","28","28","29",".4",
"부산광역시","5규모(300인이상)","70 건설ㆍ채굴직","2022. 1/2","1237","139","139","0","0","0","0",
"부산광역시","5규모(300인이상)","70 건설ㆍ채굴직","2022. 2/2","1360","259","259","0","2","2",".1",
"부산광역시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","4821","353","353","0","51","53","1",
"부산광역시","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","5197","243","229","14","44","44",".8",
"부산광역시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","1572","39","38","1","5","5",".3",
"부산광역시","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","1378","0","0","0","6","6",".4",
"부산광역시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","5259","186","186","0","18","15",".3",
"부산광역시","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","4951","60","47","13","19","19",".4",
"부산광역시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 1/2","10","0","0","0","1","1","9.1",
"부산광역시","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 2/2","17","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","239","2","2","0","0","0","0",
"부산광역시","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","244","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 1/2","639","9","9","0","10","10","1.5",
"부산광역시","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 2/2","367","3","3","0","0","0","0",
"부산광역시","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 1/2","1647","126","106","20","25","25","1.5",
"부산광역시","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 2/2","1786","104","92","12","62","70","3.4",
"부산광역시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","140","0","0","0","1","1",".7",
"부산광역시","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","107","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","89 제조 단순직","2022. 1/2","1747","168","166","2","31","31","1.7",
"부산광역시","5규모(300인이상)","89 제조 단순직","2022. 2/2","1569","166","166","0","15","15",".9",
"부산광역시","5규모(300인이상)","90 농림어업직","2022. 1/2","15","3","3","0","0","0","0",
"부산광역시","5규모(300인이상)","90 농림어업직","2022. 2/2","13","0","0","0","0","0","0",
"부산광역시","5규모(300인이상)","전직종","2022. 1/2","103116","8095","7821","274","1085","1595","1",
"부산광역시","5규모(300인이상)","전직종","2022. 2/2","102435","5580","5047","533","1109","1445","1.1",
"부산광역시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","19434","1230","1214","16","287","684","1.5",
"부산광역시","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","19492","941","924","17","134","157",".7",
"부산광역시","5규모(300인이상)","1 연구직 및 공학기술직","2022. 1/2","8921","226","200","26","157","196","1.7",
"부산광역시","5규모(300인이상)","1 연구직 및 공학기술직","2022. 2/2","8602","203","178","25","116","129","1.3",
"부산광역시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","7874","952","874","78","16","17",".2",
"부산광역시","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","7953","918","860","58","42","47",".5",
"부산광역시","5규모(300인이상)","3 보건ㆍ의료직","2022. 1/2","24389","2734","2671","63","173","186",".7",
"부산광역시","5규모(300인이상)","3 보건ㆍ의료직","2022. 2/2","24232","1113","1030","83","411","501","1.7",
"부산광역시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","788","116","81","35","95","95","10.8",
"부산광역시","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","851","89","23","66","88","88","9.4",
"부산광역시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","13778","1445","1426","19","84","125",".6",
"부산광역시","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","12927","776","729","47","84","84",".6",
"부산광역시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","10607","367","352","15","132","150","1.2",
"부산광역시","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","11388","705","507","198","84","281",".7",
